source_joint,target_joint,count,source_visible,target_visible,source_quotient,target_quotient,visible_moved,quotient_moved
8096,1774,1,25,4,4576,3,1,1
8096,3230,1,25,12,4576,10,1,1
8096,3787,1,25,12,4576,10,1,1
8096,6825,1,25,9,4576,8,1,1
8097,30,1,23,9,4577,8,1,1
8097,87,1,23,16,4577,28,1,1
8097,90,1,23,9,4577,8,1,1
8097,171,1,23,10,4577,17,1,1
8097,352,2,23,16,4577,28,1,1
8097,439,1,23,17,4577,26,1,1
8097,729,1,23,16,4577,28,1,1
8097,730,2,23,10,4577,17,1,1
8097,734,1,23,6,4577,18,1,1
8097,1826,1,23,9,4577,8,1,1
8097,1836,1,23,10,4577,17,1,1
8097,2006,1,23,10,4577,17,1,1
8097,2316,1,23,6,4577,18,1,1
8097,3156,1,23,12,4577,10,1,1
8098,189,1,12,6,4578,18,1,1
8098,191,1,12,6,4578,18,1,1
8098,223,1,12,1,4578,5,1,1
8098,225,1,12,6,4578,18,1,1
8098,568,1,12,6,4578,18,1,1
8098,611,1,12,6,4578,18,1,1
8098,634,1,12,6,4578,18,1,1
8098,638,1,12,6,4578,18,1,1
8098,658,1,12,1,4578,5,1,1
8098,798,1,12,6,4578,18,1,1
8098,858,1,12,6,4578,18,1,1
8098,2067,1,12,6,4578,18,1,1
8098,2135,1,12,1,4578,5,1,1
8098,2227,1,12,6,4578,18,1,1
8098,2989,1,12,6,4578,18,1,1
8098,4508,1,12,1,4578,5,1,1
8099,15,1,3,4,4579,3,1,1
8099,75,3,3,8,4579,7,1,1
8099,143,1,3,6,4579,18,1,1
8099,145,1,3,6,4579,18,1,1
8099,179,1,3,8,4579,7,1,1
8099,235,2,3,8,4579,7,1,1
8099,436,1,3,4,4579,3,1,1
8099,546,1,3,4,4579,3,1,1
8099,594,1,3,4,4579,3,1,1
8099,882,1,3,12,4579,10,1,1
8099,1151,1,3,12,4579,10,1,1
8099,2338,1,3,4,4579,3,1,1
8099,2666,1,3,4,4579,3,1,1
8100,26,1,11,1,4580,5,1,1
8100,80,2,11,10,4580,17,1,1
8100,186,1,11,10,4580,17,1,1
8100,243,1,11,2,4580,1,1,1
8100,529,1,11,1,4580,5,1,1
8100,943,1,11,1,4580,5,1,1
8100,1130,2,11,2,4580,1,1,1
8100,1956,2,11,2,4580,1,1,1
8100,2193,1,11,10,4580,17,1,1
8100,2224,1,11,2,4580,1,1,1
8100,2642,1,11,1,4580,5,1,1
8100,3874,1,11,2,4580,1,1,1
8100,4282,1,11,1,4580,5,1,1
8101,109,1,12,1,4581,5,1,1
8101,564,1,12,1,4581,5,1,1
8101,667,1,12,1,4581,5,1,1
8101,847,2,12,1,4581,5,1,1
8101,1193,2,12,1,4581,5,1,1
8101,1667,1,12,1,4581,5,1,1
8101,1822,1,12,1,4581,5,1,1
8101,2135,1,12,1,4581,5,1,1
8101,2150,1,12,1,4581,5,1,1
8101,2395,2,12,1,4581,5,1,1
8101,2506,1,12,1,4581,5,1,1
8101,3404,1,12,1,4581,5,1,1
8101,3673,1,12,1,4581,5,1,1
8102,31,1,12,4,4582,3,1,1
8102,205,1,12,6,4582,18,1,1
8102,328,1,12,8,4582,7,1,1
8102,545,1,12,6,4582,18,1,1
8102,701,1,12,8,4582,7,1,1
8102,1188,1,12,6,4582,18,1,1
8102,1227,1,12,4,4582,3,1,1
8102,1239,1,12,3,4582,20,1,1
8102,1294,2,12,3,4582,20,1,1
8102,1324,1,12,4,4582,3,1,1
8102,1638,1,12,6,4582,18,1,1
8102,4770,1,12,4,4582,3,1,1
8102,4771,1,12,22,4582,57,1,1
8102,4772,1,12,22,4582,57,1,1
8102,5018,1,12,3,4582,20,1,1
8103,75,1,45,8,4583,7,1,1
8103,80,1,45,10,4583,17,1,1
8103,124,1,45,18,4583,23,1,1
8103,158,1,45,6,4583,18,1,1
8103,173,1,45,18,4583,23,1,1
8103,177,1,45,8,4583,7,1,1
8103,261,2,45,8,4583,7,1,1
8103,410,1,45,4,4583,3,1,1
8103,597,2,45,8,4583,7,1,1
8103,712,1,45,12,4583,10,1,1
8103,1420,1,45,8,4583,7,1,1
8103,2090,1,45,18,4583,23,1,1
8103,2121,1,45,12,4583,10,1,1
8103,3363,1,45,8,4583,7,1,1
8104,102,1,6,6,4584,18,0,1
8104,146,1,6,6,4584,18,0,1
8104,207,2,6,6,4584,18,0,1
8104,402,1,6,1,4584,5,1,1
8104,845,1,6,1,4584,5,1,1
8104,847,1,6,1,4584,5,1,1
8104,1670,1,6,1,4584,5,1,1
8104,2150,1,6,1,4584,5,1,1
8104,2872,1,6,1,4584,5,1,1
8104,2959,1,6,1,4584,5,1,1
8104,3111,1,6,1,4584,5,1,1
8104,3344,1,6,1,4584,5,1,1
8104,3357,2,6,1,4584,5,1,1
8104,4053,1,6,1,4584,5,1,1
8105,75,3,43,8,4585,7,1,1
8105,81,1,43,16,4585,28,1,1
8105,87,1,43,16,4585,28,1,1
8105,337,1,43,8,4585,7,1,1
8105,708,1,43,16,4585,28,1,1
8105,711,1,43,9,4585,8,1,1
8105,1278,1,43,14,4585,196,1,1
8105,1282,1,43,16,4585,28,1,1
8105,2357,1,43,12,4585,10,1,1
8105,2542,1,43,10,4585,17,1,1
8105,2564,1,43,16,4585,28,1,1
8105,2565,1,43,10,4585,17,1,1
8105,3763,1,43,16,4585,28,1,1
8105,3765,1,43,12,4585,10,1,1
8106,137,1,27,6,4586,18,1,1
8106,197,1,27,6,4586,18,1,1
8106,200,1,27,9,4586,8,1,1
8106,353,1,27,28,4586,50,1,1
8106,356,1,27,29,4586,51,1,1
8106,735,1,27,6,4586,18,1,1
8106,736,1,27,17,4586,26,1,1
8106,744,1,27,9,4586,8,1,1
8106,750,1,27,12,4586,10,1,1
8106,1106,1,27,12,4586,10,1,1
8106,1448,1,27,16,4586,28,1,1
8106,1497,1,27,12,4586,10,1,1
8106,1917,1,27,12,4586,10,1,1
8106,2172,1,27,16,4586,28,1,1
8106,2415,1,27,16,4586,28,1,1
8106,3299,1,27,12,4586,10,1,1
8107,15,3,2,4,4587,3,1,1
8107,31,2,2,4,4587,3,1,1
8107,384,1,2,4,4587,3,1,1
8107,948,1,2,4,4587,3,1,1
8107,989,1,2,22,4587,57,1,1
8107,1323,1,2,22,4587,57,1,1
8107,1325,1,2,4,4587,3,1,1
8107,1904,2,2,22,4587,57,1,1
8107,1905,1,2,22,4587,57,1,1
8107,2015,1,2,22,4587,57,1,1
8107,2674,1,2,22,4587,57,1,1
8107,3621,1,2,22,4587,57,1,1
8108,81,1,15,16,4588,28,1,1
8108,84,1,15,16,4588,28,1,1
8108,85,1,15,17,4588,26,1,1
8108,87,1,15,16,4588,28,1,1
8108,90,1,15,9,4588,8,1,1
8108,91,1,15,16,4588,28,1,1
8108,255,1,15,9,4588,8,1,1
8108,401,1,15,1,4588,5,1,1
8108,494,1,15,1,4588,5,1,1
8108,1046,1,15,1,4588,5,1,1
8108,1432,1,15,6,4588,18,1,1
8108,1433,1,15,9,4588,8,1,1
8108,1584,1,15,12,4588,10,1,1
8108,2210,1,15,12,4588,10,1,1
8108,2515,1,15,6,4588,18,1,1
8108,5228,1,15,1,4588,5,1,1
8109,160,2,0,12,4589,10,1,1
8109,722,1,0,6,4589,18,1,1
8109,734,2,0,6,4589,18,1,1
8109,749,1,0,12,4589,10,1,1
8109,905,2,0,12,4589,10,1,1
8109,913,1,0,12,4589,10,1,1
8109,962,1,0,12,4589,10,1,1
8109,963,1,0,12,4589,10,1,1
8109,1031,1,0,12,4589,10,1,1
8109,1508,1,0,12,4589,10,1,1
8109,2121,1,0,12,4589,10,1,1
8109,3696,1,0,6,4589,18,1,1
8109,3697,1,0,12,4589,10,1,1
8110,75,2,2,8,4590,7,1,1
8110,80,2,2,10,4590,17,1,1
8110,331,1,2,4,4590,3,1,1
8110,382,1,2,8,4590,7,1,1
8110,383,1,2,8,4590,7,1,1
8110,384,1,2,4,4590,3,1,1
8110,998,1,2,10,4590,17,1,1
8110,1154,1,2,10,4590,17,1,1
8110,1878,1,2,3,4590,20,1,1
8110,1904,3,2,22,4590,57,1,1
8110,1908,1,2,22,4590,57,1,1
8110,2443,1,2,8,4590,7,1,1
8111,44,3,28,8,4591,7,1,1
8111,124,3,28,18,4591,23,1,1
8111,235,3,28,8,4591,7,1,1
8111,415,1,28,8,4591,7,1,1
8111,416,1,28,18,4591,23,1,1
8111,524,1,28,8,4591,7,1,1
8111,604,1,28,8,4591,7,1,1
8111,605,1,28,8,4591,7,1,1
8111,833,1,28,8,4591,7,1,1
8111,3171,1,28,8,4591,7,1,1
8112,235,1,11,8,4592,7,1,1
8112,297,1,11,5,4592,44,1,1
8112,306,1,11,8,4592,7,1,1
8112,401,1,11,1,4592,5,1,1
8112,1102,1,11,2,4592,1,1,1
8112,1110,1,11,8,4592,7,1,1
8112,1130,2,11,2,4592,1,1,1
8112,1134,1,11,1,4592,5,1,1
8112,1483,1,11,2,4592,1,1,1
8112,1956,1,11,2,4592,1,1,1
8112,2178,1,11,1,4592,5,1,1
8112,2542,1,11,10,4592,17,1,1
8112,3346,1,11,1,4592,5,1,1
8112,4438,1,11,2,4592,1,1,1
8112,8113,1,11,2,4592,1,1,1
8114,1,2,22,1,4593,5,1,1
8114,12,1,22,2,4593,1,1,1
8114,480,1,22,2,4593,1,1,1
8114,494,1,22,1,4593,5,1,1
8114,497,1,22,1,4593,5,1,1
8114,848,1,22,2,4593,1,1,1
8114,1807,1,22,1,4593,5,1,1
8114,2175,1,22,2,4593,1,1,1
8114,2370,1,22,1,4593,5,1,1
8114,2467,1,22,2,4593,1,1,1
8114,2883,1,22,1,4593,5,1,1
8114,3066,2,22,2,4593,1,1,1
8114,3611,1,22,1,4593,5,1,1
8114,4263,1,22,2,4593,1,1,1
8115,75,1,12,8,4594,7,1,1
8115,113,1,12,6,4594,18,1,1
8115,171,1,12,10,4594,17,1,1
8115,179,1,12,8,4594,7,1,1
8115,235,1,12,8,4594,7,1,1
8115,334,1,12,8,4594,7,1,1
8115,383,1,12,8,4594,7,1,1
8115,594,1,12,4,4594,3,1,1
8115,722,1,12,6,4594,18,1,1
8115,926,1,12,6,4594,18,1,1
8115,1878,1,12,3,4594,20,1,1
8115,1914,2,12,3,4594,20,1,1
8115,2443,1,12,8,4594,7,1,1
8115,3660,2,12,3,4594,20,1,1
8116,15,1,8,4,4595,3,1,1
8116,75,3,8,8,4595,7,0,1
8116,179,1,8,8,4595,7,0,1
8116,235,2,8,8,4595,7,0,1
8116,436,1,8,4,4595,3,1,1
8116,449,1,8,1,4595,5,1,1
8116,452,1,8,5,4595,65,1,1
8116,480,1,8,2,4595,1,1,1
8116,893,1,8,6,4595,18,1,1
8116,896,1,8,2,4595,1,1,1
8116,2337,1,8,4,4595,3,1,1
8116,2338,1,8,4,4595,3,1,1
8116,2339,1,8,4,4595,3,1,1
8117,183,1,6,10,4596,17,1,1
8117,185,1,6,10,4596,17,1,1
8117,188,1,6,10,4596,17,1,1
8117,193,1,6,10,4596,17,1,1
8117,194,1,6,10,4596,17,1,1
8117,195,1,6,10,4596,17,1,1
8117,209,1,6,6,4596,18,0,1
8117,1393,2,6,10,4596,17,1,1
8117,1394,2,6,11,4596,219,1,1
8117,2303,3,6,6,4596,18,0,1
8117,2660,2,6,6,4596,18,0,1
8118,147,1,15,17,4597,26,1,1
8118,198,1,15,16,4597,28,1,1
8118,302,2,15,1,4597,5,1,1
8118,744,1,15,9,4597,8,1,1
8118,847,1,15,1,4597,5,1,1
8118,1336,1,15,1,4597,5,1,1
8118,1582,1,15,16,4597,28,1,1
8118,1585,1,15,9,4597,8,1,1
8118,1962,1,15,12,4597,10,1,1
8118,1998,1,15,6,4597,18,1,1
8118,2051,1,15,16,4597,28,1,1
8118,2664,1,15,12,4597,10,1,1
8118,3105,1,15,16,4597,28,1,1
8118,3457,1,15,9,4597,8,1,1
8118,4307,1,15,6,4597,18,1,1
8119,109,1,4,1,4598,5,1,1
8119,403,1,4,1,4598,5,1,1
8119,485,1,4,2,4598,1,1,1
8119,667,2,4,1,4598,5,1,1
8119,850,1,4,2,4598,1,1,1
8119,1193,2,4,1,4598,5,1,1
8119,1400,1,4,2,4598,1,1,1
8119,1605,2,4,2,4598,1,1,1
8119,1630,1,4,2,4598,1,1,1
8119,2617,1,4,1,4598,5,1,1
8119,2992,1,4,1,4598,5,1,1
8119,4505,2,4,2,4598,1,1,1
8120,1,2,21,1,4599,5,1,1
8120,4,1,21,2,4599,1,1,1
8120,82,1,21,6,4599,18,1,1
8120,160,1,21,12,4599,10,1,1
8120,487,1,21,6,4599,18,1,1
8120,559,1,21,2,4599,1,1,1
8120,876,1,21,12,4599,10,1,1
8120,966,1,21,12,4599,10,1,1
8120,968,2,21,6,4599,18,1,1
8120,973,1,21,12,4599,10,1,1
8120,3199,1,21,12,4599,10,1,1
8120,3463,1,21,12,4599,10,1,1
8120,3600,1,21,6,4599,18,1,1
8120,8121,1,21,6,4599,18,1,1
8122,92,1,19,9,4600,8,1,1
8122,441,1,19,16,4600,28,1,1
8122,444,1,19,9,4600,8,1,1
8122,487,1,19,6,4600,18,1,1
8122,591,2,19,1,4600,5,1,1
8122,733,1,19,17,4600,26,1,1
8122,822,1,19,1,4600,5,1,1
8122,856,1,19,14,4600,119,1,1
8122,995,1,19,11,4600,143,1,1
8122,1233,1,19,1,4600,5,1,1
8122,1258,1,19,6,4600,18,1,1
8122,1435,1,19,16,4600,28,1,1
8122,1925,1,19,9,4600,8,1,1
8122,2515,1,19,6,4600,18,1,1
8122,3811,1,19,14,4600,119,1,1
8123,26,2,55,1,4601,5,1,1
8123,30,1,55,9,4601,8,1,1
8123,81,1,55,16,4601,28,1,1
8123,116,1,55,6,4601,18,1,1
8123,401,1,55,1,4601,5,1,1
8123,670,1,55,1,4601,5,1,1
8123,1279,1,55,17,4601,26,1,1
8123,1448,1,55,16,4601,28,1,1
8123,1582,1,55,16,4601,28,1,1
8123,1585,1,55,9,4601,8,1,1
8123,1761,1,55,12,4601,10,1,1
8123,2049,1,55,6,4601,18,1,1
8123,2433,1,55,12,4601,10,1,1
8123,2742,1,55,16,4601,28,1,1
8123,3457,1,55,9,4601,8,1,1
8124,4,1,16,2,4602,1,1,1
8124,51,1,16,2,4602,1,1,1
8124,57,1,16,2,4602,1,1,1
8124,125,1,16,12,4602,10,1,1
8124,272,2,16,6,4602,18,1,1
8124,494,1,16,1,4602,5,1,1
8124,515,1,16,12,4602,10,1,1
8124,815,1,16,1,4602,5,1,1
8124,1803,1,16,2,4602,1,1,1
8124,1804,1,16,2,4602,1,1,1
8124,1805,1,16,2,4602,1,1,1
8124,1808,1,16,2,4602,1,1,1
8124,1832,1,16,2,4602,1,1,1
8124,1956,1,16,2,4602,1,1,1
8124,2373,1,16,2,4602,1,1,1
8125,75,1,4,8,4603,7,1,1
8125,171,2,4,10,4603,17,1,1
8125,179,1,4,8,4603,7,1,1
8125,217,1,4,10,4603,17,1,1
8125,235,1,4,8,4603,7,1,1
8125,334,2,4,8,4603,7,1,1
8125,382,2,4,8,4603,7,1,1
8125,596,1,4,8,4603,7,1,1
8125,597,2,4,8,4603,7,1,1
8125,916,1,4,10,4603,17,1,1
8125,924,2,4,8,4603,7,1,1
8126,122,1,21,4,4604,3,1,1
8126,124,1,21,18,4604,23,1,1
8126,171,1,21,10,4604,17,1,1
8126,172,1,21,4,4604,3,1,1
8126,174,1,21,4,4604,3,1,1
8126,176,2,21,22,4604,57,1,1
8126,177,1,21,8,4604,7,1,1
8126,178,1,21,4,4604,3,1,1
8126,179,1,21,8,4604,7,1,1
8126,281,1,21,6,4604,18,1,1
8126,525,1,21,8,4604,7,1,1
8126,653,1,21,6,4604,18,1,1
8126,1469,1,21,12,4604,10,1,1
8126,2279,1,21,3,4604,20,1,1
8126,2281,1,21,4,4604,3,1,1
8127,223,2,11,1,4605,5,1,1
8127,239,1,11,2,4605,1,1,1
8127,240,3,11,1,4605,5,1,1
8127,372,2,11,1,4605,5,1,1
8127,390,2,11,2,4605,1,1,1
8127,391,2,11,2,4605,1,1,1
8127,818,1,11,1,4605,5,1,1
8127,1653,1,11,1,4605,5,1,1
8127,3138,2,11,2,4605,1,1,1
8128,43,1,48,9,4606,8,1,1
8128,161,1,48,16,4606,28,1,1
8128,401,1,48,1,4606,5,1,1
8128,588,1,48,9,4606,8,1,1
8128,623,1,48,10,4606,17,1,1
8128,658,1,48,1,4606,5,1,1
8128,691,1,48,17,4606,26,1,1
8128,869,1,48,6,4606,18,1,1
8128,1216,1,48,16,4606,28,1,1
8128,1557,1,48,6,4606,18,1,1
8128,1699,1,48,17,4606,26,1,1
8128,2039,1,48,16,4606,28,1,1
8128,2368,1,48,1,4606,5,1,1
8128,3586,1,48,17,4606,26,1,1
8128,3735,1,48,10,4606,17,1,1
8128,4479,1,48,1,4606,5,1,1
8129,21,2,2,4,4607,3,1,1
8129,268,1,2,4,4607,3,1,1
8129,368,1,2,4,4607,3,1,1
8129,386,1,2,4,4607,3,1,1
8129,389,1,2,22,4607,57,1,1
8129,423,1,2,4,4607,3,1,1
8129,553,1,2,4,4607,3,1,1
8129,944,1,2,22,4607,57,1,1
8129,1227,1,2,4,4607,3,1,1
8129,1292,1,2,22,4607,57,1,1
8129,1334,1,2,22,4607,57,1,1
8129,1338,1,2,22,4607,57,1,1
8129,2535,1,2,22,4607,57,1,1
8129,2674,1,2,22,4607,57,1,1
8129,4451,1,2,22,4607,57,1,1
8130,109,3,2,1,4608,5,1,1
8130,119,2,2,1,4608,5,1,1
8130,564,2,2,1,4608,5,1,1
8130,791,2,2,1,4608,5,1,1
8130,1134,3,2,1,4608,5,1,1
8130,1600,3,2,1,4608,5,1,1
8130,5330,1,2,1,4608,5,1,1
8131,66,1,12,10,4609,17,1,1
8131,75,3,12,8,4609,7,1,1
8131,114,1,12,1,4609,5,1,1
8131,334,1,12,8,4609,7,1,1
8131,452,1,12,5,4609,65,1,1
8131,454,1,12,8,4609,7,1,1
8131,591,2,12,1,4609,5,1,1
8131,1878,1,12,3,4609,20,1,1
8131,1879,1,12,8,4609,7,1,1
8131,3660,4,12,3,4609,20,1,1
8132,171,2,36,10,4610,17,1,1
8132,253,1,36,10,4610,17,1,1
8132,763,1,36,35,4610,106,1,1
8132,875,2,36,12,4610,10,1,1
8132,876,1,36,12,4610,10,1,1
8132,879,2,36,12,4610,10,1,1
8132,880,1,36,12,4610,10,1,1
8132,908,2,36,10,4610,17,1,1
8132,914,1,36,10,4610,17,1,1
8132,915,1,36,35,4610,106,1,1
8132,916,1,36,10,4610,17,1,1
8132,2982,1,36,11,4610,337,1,1
8133,97,1,26,6,4611,18,1,1
8133,112,1,26,6,4611,18,1,1
8133,137,1,26,6,4611,18,1,1
8133,272,2,26,6,4611,18,1,1
8133,357,1,26,16,4611,28,1,1
8133,438,1,26,14,4611,63,1,1
8133,439,1,26,17,4611,26,1,1
8133,443,1,26,6,4611,18,1,1
8133,683,1,26,14,4611,63,1,1
8133,685,1,26,16,4611,28,1,1
8133,687,1,26,9,4611,8,1,1
8133,744,1,26,9,4611,8,1,1
8133,1184,1,26,6,4611,18,1,1
8133,1311,1,26,9,4611,8,1,1
8133,5158,1,26,6,4611,18,1,1
8134,16,2,3,2,4612,1,1,1
8134,19,1,3,2,4612,1,1,1
8134,20,1,3,1,4612,5,1,1
8134,24,1,3,2,4612,1,1,1
8134,102,1,3,6,4612,18,1,1
8134,143,1,3,6,4612,18,1,1
8134,245,1,3,1,4612,5,1,1
8134,285,1,3,12,4612,10,1,1
8134,393,1,3,1,4612,5,1,1
8134,644,1,3,1,4612,5,1,1
8134,882,1,3,12,4612,10,1,1
8134,1027,1,3,2,4612,1,1,1
8134,1028,1,3,2,4612,1,1,1
8134,1029,1,3,2,4612,1,1,1
8134,1030,1,3,2,4612,1,1,1
8135,143,1,2,6,4613,18,1,1
8135,227,1,2,6,4613,18,1,1
8135,312,1,2,6,4613,18,1,1
8135,313,2,2,6,4613,18,1,1
8135,322,1,2,6,4613,18,1,1
8135,502,1,2,6,4613,18,1,1
8135,540,1,2,6,4613,18,1,1
8135,542,1,2,6,4613,18,1,1
8135,568,1,2,6,4613,18,1,1
8135,575,1,2,6,4613,18,1,1
8135,678,2,2,6,4613,18,1,1
8135,827,1,2,6,4613,18,1,1
8135,1343,1,2,6,4613,18,1,1
8135,6667,1,2,6,4613,18,1,1
8136,191,2,12,6,4614,18,1,1
8136,279,1,12,6,4614,18,1,1
8136,372,2,12,1,4614,5,1,1
8136,373,1,12,10,4614,17,1,1
8136,634,1,12,6,4614,18,1,1
8136,658,1,12,1,4614,5,1,1
8136,802,1,12,6,4614,18,1,1
8136,992,1,12,10,4614,17,1,1
8136,1336,1,12,1,4614,5,1,1
8136,1756,1,12,11,4614,302,1,1
8136,1757,1,12,11,4614,302,1,1
8136,1836,1,12,10,4614,17,1,1
8136,2227,1,12,6,4614,18,1,1
8136,3735,1,12,10,4614,17,1,1
8137,29,1,38,8,4615,7,1,1
8137,337,2,38,8,4615,7,1,1
8137,494,1,38,1,4615,5,1,1
8137,669,1,38,5,4615,91,1,1
8137,704,1,38,3,4615,20,1,1
8137,836,1,38,1,4615,5,1,1
8137,837,1,38,10,4615,17,1,1
8137,1249,1,38,8,4615,7,1,1
8137,1447,1,38,1,4615,5,1,1
8137,1784,1,38,8,4615,7,1,1
8137,2294,1,38,3,4615,20,1,1
8137,2296,1,38,3,4615,20,1,1
8137,3909,1,38,8,4615,7,1,1
8137,4126,1,38,3,4615,20,1,1
8137,5769,1,38,3,4615,20,1,1
8138,6,2,36,2,4616,1,1,1
8138,99,1,36,10,4616,17,1,1
8138,398,1,36,1,4616,5,1,1
8138,427,2,36,2,4616,1,1,1
8138,762,1,36,10,4616,17,1,1
8138,763,1,36,35,4616,106,1,1
8138,1193,1,36,1,4616,5,1,1
8138,1273,2,36,2,4616,1,1,1
8138,1386,1,36,2,4616,1,1,1
8138,1695,1,36,10,4616,17,1,1
8138,2097,1,36,2,4616,1,1,1
8138,2343,1,36,2,4616,1,1,1
8138,3704,1,36,1,4616,5,1,1
8139,4,1,45,2,4617,1,1,1
8139,6,1,45,2,4617,1,1,1
8139,171,1,45,10,4617,17,1,1
8139,223,1,45,1,4617,5,1,1
8139,257,2,45,12,4617,10,1,1
8139,373,1,45,10,4617,17,1,1
8139,514,1,45,12,4617,10,1,1
8139,635,1,45,12,4617,10,1,1
8139,637,1,45,12,4617,10,1,1
8139,908,1,45,10,4617,17,1,1
8139,1120,1,45,35,4617,167,1,1
8139,1290,1,45,12,4617,10,1,1
8139,2088,1,45,2,4617,1,1,1
8139,3212,1,45,10,4617,17,1,1
8139,6421,1,45,11,4617,1098,1,1
8140,143,1,26,6,4618,18,1,1
8140,145,1,26,6,4618,18,1,1
8140,149,2,26,9,4618,8,1,1
8140,152,1,26,9,4618,8,1,1
8140,155,1,26,6,4618,18,1,1
8140,158,1,26,6,4618,18,1,1
8140,197,1,26,6,4618,18,1,1
8140,579,2,26,17,4618,26,1,1
8140,1229,1,26,6,4618,18,1,1
8140,1544,1,26,6,4618,18,1,1
8140,2918,1,26,17,4618,26,1,1
8140,3102,1,26,17,4618,26,1,1
8140,3980,1,26,9,4618,8,1,1
8140,4335,1,26,6,4618,18,1,1
8141,92,2,20,9,4619,8,1,1
8141,137,1,20,6,4619,18,1,1
8141,161,1,20,16,4619,28,1,1
8141,197,2,20,6,4619,18,1,1
8141,255,1,20,9,4619,8,1,1
8141,488,1,20,16,4619,28,1,1
8141,515,1,20,12,4619,10,1,1
8141,1222,1,20,12,4619,10,1,1
8141,1225,1,20,12,4619,10,1,1
8141,2081,1,20,12,4619,10,1,1
8141,2417,2,20,16,4619,28,1,1
8141,2419,1,20,9,4619,8,1,1
8141,4754,1,20,6,4619,18,1,1
8142,30,1,27,9,4620,8,1,1
8142,171,1,27,10,4620,17,1,1
8142,217,1,27,10,4620,17,1,1
8142,350,1,27,16,4620,28,1,1
8142,352,1,27,16,4620,28,1,1
8142,353,1,27,28,4620,50,1,1
8142,356,1,27,29,4620,51,1,1
8142,359,1,27,12,4620,10,1,1
8142,439,1,27,17,4620,26,1,1
8142,729,1,27,16,4620,28,1,1
8142,730,1,27,10,4620,17,1,1
8142,734,1,27,6,4620,18,1,1
8142,743,1,27,10,4620,17,1,1
8142,1271,1,27,10,4620,17,1,1
8142,1314,1,27,12,4620,10,1,1
8142,1826,1,27,9,4620,8,1,1
8143,41,1,54,9,4621,8,1,1
8143,92,2,54,9,4621,8,1,1
8143,113,1,54,6,4621,18,1,1
8143,149,1,54,9,4621,8,1,1
8143,586,1,54,9,4621,8,1,1
8143,749,1,54,12,4621,10,1,1
8143,763,1,54,35,4621,106,1,1
8143,875,1,54,12,4621,10,1,1
8143,895,1,54,10,4621,17,1,1
8143,908,1,54,10,4621,17,1,1
8143,1154,1,54,10,4621,17,1,1
8143,1695,1,54,10,4621,17,1,1
8143,1968,2,54,9,4621,8,1,1
8143,1971,1,54,9,4621,8,1,1
8144,160,2,9,12,4622,10,1,1
8144,722,2,9,6,4622,18,1,1
8144,808,1,9,6,4622,18,1,1
8144,913,1,9,12,4622,10,1,1
8144,962,1,9,12,4622,10,1,1
8144,1316,1,9,12,4622,10,1,1
8144,1344,1,9,6,4622,18,1,1
8144,2108,1,9,6,4622,18,1,1
8144,3175,1,9,12,4622,10,1,1
8144,3177,1,9,6,4622,18,1,1
8144,3316,1,9,6,4622,18,1,1
8144,3432,1,9,12,4622,10,1,1
8144,3603,1,9,6,4622,18,1,1
8144,6249,1,9,12,4622,10,1,1
8145,97,1,12,6,4623,18,1,1
8145,187,1,12,6,4623,18,1,1
8145,364,1,12,6,4623,18,1,1
8145,621,1,12,1,4623,5,1,1
8145,670,1,12,1,4623,5,1,1
8145,673,1,12,1,4623,5,1,1
8145,943,1,12,1,4623,5,1,1
8145,967,1,12,6,4623,18,1,1
8145,1571,1,12,6,4623,18,1,1
8145,2480,1,12,6,4623,18,1,1
8145,2481,2,12,6,4623,18,1,1
8145,2483,1,12,6,4623,18,1,1
8145,3830,1,12,6,4623,18,1,1
8145,4567,1,12,6,4623,18,1,1
8145,7423,1,12,6,4623,18,1,1
8146,250,1,43,9,4624,8,1,1
8146,254,1,43,9,4624,8,1,1
8146,372,1,43,1,4624,5,1,1
8146,401,1,43,1,4624,5,1,1
8146,479,1,43,2,4624,1,1,1
8146,681,1,43,12,4624,10,1,1
8146,744,1,43,9,4624,8,1,1
8146,1279,2,43,17,4624,26,1,1
8146,1281,1,43,9,4624,8,1,1
8146,2088,1,43,2,4624,1,1,1
8146,2254,1,43,17,4624,26,1,1
8146,2563,1,43,9,4624,8,1,1
8146,3595,1,43,12,4624,10,1,1
8146,3899,1,43,6,4624,18,1,1
8146,3917,1,43,12,4624,10,1,1
8147,125,1,9,12,4625,10,1,1
8147,206,2,9,12,4625,10,1,1
8147,207,1,9,6,4625,18,1,1
8147,210,1,9,6,4625,18,1,1
8147,386,1,9,4,4625,3,1,1
8147,465,1,9,22,4625,57,1,1
8147,633,1,9,4,4625,3,1,1
8147,1065,1,9,4,4625,3,1,1
8147,1442,1,9,6,4625,18,1,1
8147,1513,1,9,12,4625,10,1,1
8147,1514,1,9,6,4625,18,1,1
8147,1516,1,9,12,4625,10,1,1
8147,2010,1,9,12,4625,10,1,1
8147,2291,1,9,6,4625,18,1,1
8147,2292,1,9,12,4625,10,1,1
8148,26,1,8,1,4626,5,1,1
8148,113,1,8,6,4626,18,1,1
8148,359,2,8,12,4626,10,1,1
8148,480,1,8,2,4626,1,1,1
8148,485,1,8,2,4626,1,1,1
8148,564,1,8,1,4626,5,1,1
8148,810,1,8,6,4626,18,1,1
8148,910,1,8,12,4626,10,1,1
8148,953,1,8,6,4626,18,1,1
