q,rows,cols,n_links,n_plaquettes,rule_ensemble,mutation_rate,closed_scc,n_scc,link_schedule_consistency,flux_schedule_consistency,quotient_determinism_accuracy,quotient_determinism_exact,link_bit_entropy_bits,link_bit_entropy_norm,quotient_transition_mi_bits,quotient_transition_mi_norm,plaquette_flux_entropy_bits,initial_flux_entropy_bits,recurrent_flux_entropy_bits,recurrent_flux_fixed_fraction,mean_nontrivial_flux_fraction,partition_index,partition,quotient_score,closed_c2_quotient,recurrent_flux_nontrivial,closed_medium_candidate,search_mode,run,generation,candidate,seed,blind_fitness
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11474609375,False,7.963414143217914,0.9954267679022393,4.064810898361756,0.5104357032371065,2.9956338991277764,2.998729039511846,2.971149623224596,0.087890625,0.49560546875,2,0110,0.23924648639294788,False,True,False,evolve,0,29,3,,0.23924648639294788
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.119140625,False,7.95848217397099,0.9948102717463737,4.052801483354035,0.5092430182992841,2.9989367896425145,2.9992832008787467,2.990308564938302,0.099609375,0.50048828125,4,0101,0.24066127309927474,False,True,False,evolve,0,29,4,,0.24066127309927474
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1162109375,False,7.945936445970963,0.9932420557463704,4.040290520582616,0.5084725441809027,2.9989811243910385,2.9985064420007093,2.9899578749737845,0.115234375,0.5098876953125,4,0101,0.2393222392742741,False,True,False,evolve,0,29,5,,0.2393222392742741
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.113037109375,False,7.956855932229809,0.9946069915287261,4.035545667916191,0.5071784260375919,2.995976329434273,2.999272283366634,2.988587060449518,0.150390625,0.4990234375,2,0110,0.23848438658699522,False,True,False,evolve,0,29,6,,0.23848438658699522
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.117919921875,False,7.957056318391876,0.9946320397989845,4.05891594330666,0.5101027039264401,2.9997522290940486,2.9996134621832846,2.9856989622463606,0.1640625,0.5006103515625,4,0101,0.2401983806160469,False,True,False,evolve,0,29,7,,0.2401983806160469
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.115966796875,False,7.958953137053601,0.9948691421317001,4.038426596862633,0.507406756557139,2.9966390246280388,2.9995481617415685,2.9814134694317973,0.146484375,0.4971923828125,4,0101,0.23956220733259004,False,True,False,evolve,0,29,8,,0.23956220733259004
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1171875,False,7.959233215289371,0.9949041519111714,4.050994048144773,0.5089678790116332,2.998601217171272,2.999475155005502,2.9881705334004938,0.103515625,0.4962158203125,2,0110,0.2399964553822343,False,True,False,evolve,0,29,9,,0.2399964553822343
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1181640625,False,7.951740601126628,0.9939675751408285,4.044383701982849,0.508616151463722,2.9979418895455305,2.9992031762266236,2.9929400483990003,0.1796875,0.500244140625,5,0011,0.2401509369031657,False,True,False,evolve,0,29,10,,0.2401509369031657
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11669921875,False,7.9512507467253135,0.9939063433406642,4.054724744849221,0.5099480413844502,2.9983270036459277,2.9980553133195285,2.9845977443577043,0.126953125,0.504638671875,5,0011,0.23962599523063283,False,True,False,evolve,0,29,11,,0.23962599523063283
4,2,2,8,4,random,0.0,True,1,0.000244140625,0.000244140625,0.11669921875,False,7.961793784008581,0.9952242230010726,4.049427709971214,0.5086074595532188,2.9994084936357677,2.999549777502511,2.9915643515445427,0.091796875,0.4990234375,2,0110,0.23999943444396454,False,True,False,evolve,0,29,12,,0.23999943444396454
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.117431640625,False,7.949237977700179,0.9936547472125223,4.054715224730495,0.5100759640238597,2.999176981631012,2.9985528343242276,2.991599374750239,0.099609375,0.50537109375,4,0101,0.23983202366125447,False,True,False,evolve,0,29,13,,0.23983202366125447
4,2,2,8,4,random,0.0,True,1,0.000244140625,0.000244140625,0.11669921875,False,7.955731643860658,0.9944664554825823,4.048749262838317,0.5089097325150086,2.998652904063459,2.99908949876889,2.9861196844944855,0.1171875,0.4954833984375,4,0101,0.23984788094026646,False,True,False,evolve,0,29,14,,0.23984788094026646
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.113037109375,False,7.957974126100402,0.9947467657625503,4.028100029531322,0.5061715413625235,2.999005743416221,2.998813998725149,2.9909740788710497,0.125,0.4959716796875,4,0101,0.23851234143376004,False,True,False,evolve,0,29,15,,0.23851234143376004
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.116943359375,False,7.9583255656990115,0.9947906957123764,4.05563434849932,0.5096090019211342,2.998499072036674,2.999089645955511,2.9783223637765848,0.111328125,0.4949951171875,5,0011,0.23988831492372528,False,True,False,evolve,0,29,16,,0.23988831492372528
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.113037109375,False,7.962771954480663,0.9953464943100829,4.0479028307590585,0.5083534796549457,2.997943632712998,2.9985169460691576,2.9957874209440662,0.109375,0.5006103515625,2,0110,0.2386322871432666,False,True,False,evolve,0,29,17,,0.2386322871432666
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.120361328125,False,7.955677042364163,0.9944596302955204,4.052027209436016,0.5093252513719295,2.9957388575183153,2.99866268209359,2.989658676857658,0.154296875,0.497314453125,2,0110,0.2410183909028541,False,True,False,evolve,0,29,18,,0.2410183909028541
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.114990234375,False,7.958692248672168,0.994836531084021,4.037873359050657,0.5073538758486782,2.9980663398136893,2.998169229574806,2.977624194683174,0.09375,0.500244140625,4,0101,0.23921388824805423,False,True,False,evolve,0,29,19,,0.23921388824805423
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11767578125,False,7.95685848521577,0.9946073106519713,4.039767572926467,0.5077088627920869,2.9978903718109176,2.997732263005565,2.9918357418831096,0.123046875,0.5054931640625,2,0110,0.24010798556789426,False,True,False,evolve,0,29,20,,0.24010798556789426
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.114990234375,False,7.9591941192151845,0.9948992649018981,4.026072315063798,0.505839191099009,2.998395799065891,2.9995444171714043,2.992700439886102,0.07421875,0.50244140625,4,0101,0.23922643501162963,False,True,False,evolve,0,29,21,,0.23922643501162963
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.118408203125,False,7.951202637444366,0.9939003296805458,4.058319917898531,0.5104032814843384,2.9988208229195714,2.998071226010151,2.9880346870402,0.177734375,0.492431640625,4,0101,0.24022293702985917,False,True,False,evolve,0,29,22,,0.24022293702985917
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1181640625,False,7.9568009619795586,0.9946001202474448,4.048091158006814,0.5087586301768816,2.999393339645188,2.9992261462455736,2.9969300688629965,0.119140625,0.4967041015625,2,0110,0.24027744592448896,False,True,False,evolve,0,29,23,,0.24027744592448896
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1162109375,False,7.956882331733093,0.9946102914666366,4.058083424906339,0.5100092292080491,2.9988301476201644,2.9986962199927465,2.989544980514965,0.171875,0.4996337890625,2,0110,0.23959588641832733,False,True,False,evolve,0,30,0,,0.23959588641832733
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.117919921875,False,7.948888937083779,0.9936111171354723,4.0510273031690005,0.5096344074289214,2.9975290169969746,2.997105992406624,2.974335087101876,0.115234375,0.5037841796875,2,0110,0.23999419608334446,False,True,False,evolve,0,30,1,,0.23999419608334446
4,2,2,8,4,random,0.0,True,1,0.000244140625,0.000244140625,0.118896484375,False,7.952866774895567,0.9941083468619458,4.060591944221745,0.5105821660485526,2.9975872224509974,2.9991585697521286,2.9778324931242928,0.13671875,0.5032958984375,5,0011,0.24054530218488918,False,True,False,evolve,0,30,2,,0.24054530218488918
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1171875,False,7.957369771238417,0.9946712214048021,4.042016691560647,0.5079588868887743,2.9981341222558533,2.9988849302550613,2.997659200724594,0.14453125,0.5010986328125,2,0110,0.23994986928096043,False,True,False,evolve,0,30,3,,0.23994986928096043
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11865234375,False,7.9600556997778895,0.9950069624722362,4.062086960824267,0.5103088613987478,2.9972274029867627,2.998841525164247,2.9884725786622326,0.171875,0.4951171875,4,0101,0.24052971280694727,False,True,False,evolve,0,30,4,,0.24052971280694727
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11474609375,False,7.9559209548346015,0.9944901193543252,4.069382879845167,0.5114911149754838,2.997687629681462,2.999063053013793,2.9844414502763588,0.146484375,0.503173828125,5,0011,0.23905915668336505,False,True,False,evolve,0,30,5,,0.23905915668336505
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11572265625,False,7.953461039306534,0.9941826299133167,4.034816923062515,0.5073032863456778,2.9982409692293346,2.9984707512444095,2.986502284220693,0.1796875,0.49853515625,5,0011,0.23933945567016335,False,True,False,evolve,0,30,6,,0.23933945567016335
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.115478515625,False,7.95287193042813,0.9941089913035163,4.057621623721868,0.5102083447612406,2.9998114463340135,2.9989359404668523,2.990400604975205,0.12890625,0.50146484375,2,0110,0.23923927872945325,False,True,False,evolve,0,30,7,,0.23923927872945325
4,2,2,8,4,random,0.0,True,1,0.000244140625,0.000244140625,0.115478515625,False,7.955767543038302,0.9944709428797878,4.065817797313363,0.5110528651470163,2.9981676620689046,2.9986775017944014,2.993384786832406,0.12109375,0.4971923828125,4,0101,0.23942153232595756,False,True,False,evolve,0,30,8,,0.23942153232595756
4,2,2,8,4,random,0.0,True,1,0.000244140625,0.000244140625,0.11572265625,False,7.951277524919593,0.9939096906149492,4.053463511300032,0.5097877037490303,2.9990126109479043,2.997404822639664,2.9714655492956927,0.162109375,0.50390625,5,0011,0.2393947310917398,False,True,False,evolve,0,30,9,,0.2393947310917398
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.114501953125,False,7.956096625224829,0.9945120781531036,4.0508460646589,0.5091499331236979,2.998623528115705,2.9997146157404773,2.9730948080318154,0.13671875,0.500244140625,4,0101,0.23897809922437072,False,True,False,evolve,0,30,10,,0.23897809922437072
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.116943359375,False,7.962765093342264,0.995345636667783,4.060407163289712,0.5099242682274595,2.9986462383423738,2.9995689514606605,2.9904942872879348,0.11328125,0.5032958984375,5,0011,0.2399993031148066,False,True,False,evolve,0,30,11,,0.2399993031148066
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.117919921875,False,7.9606267299106985,0.9950783412388373,4.0662659092015705,0.5107972082051365,2.999030720804075,2.998842963682037,2.982099823705685,0.109375,0.497802734375,4,0101,0.24028764090401747,False,True,False,evolve,0,30,12,,0.24028764090401747
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.119140625,False,7.962421649602197,0.9953027062002746,4.05456701599342,0.5092127991232399,2.99907970730774,2.999626212996978,2.985979636997925,0.13671875,0.501953125,2,0110,0.24075975999005492,False,True,False,evolve,0,30,13,,0.24075975999005492
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.117919921875,False,7.958206430101796,0.9947758037627245,4.07554841881163,0.5121189623073774,2.9987282605991874,2.9973910797719006,2.989512101305726,0.13671875,0.5078125,5,0011,0.2402271334087949,False,True,False,evolve,0,30,14,,0.2402271334087949
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.115966796875,False,7.95239171751105,0.9940489646888813,4.042973409004016,0.5083971656101206,2.998048862898637,2.9989699931051312,2.9889172018464203,0.111328125,0.5009765625,4,0101,0.23939817184402626,False,True,False,evolve,0,30,15,,0.23939817184402626
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1171875,False,7.952002234513266,0.9940002793141582,4.063254994665677,0.5109725670134176,2.9964743409882613,2.9979518394750198,2.970798263458395,0.1171875,0.489013671875,2,0110,0.23981568086283167,False,True,False,evolve,0,30,16,,0.23981568086283167
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11474609375,False,7.960717272729663,0.9950896590912078,4.033383500575342,0.5066608148981943,2.997482742938355,2.999048896069141,2.980713532335847,0.115234375,0.5009765625,2,0110,0.23917906463074157,False,True,False,evolve,0,30,17,,0.23917906463074157
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11767578125,False,7.958116270110833,0.9947645337638541,4.040507773764727,0.5077216311779841,2.99736101534276,2.9993048193302174,2.984734414060589,0.109375,0.499755859375,2,0110,0.24013943019027084,False,True,False,evolve,0,30,18,,0.24013943019027084
4,2,2,8,4,random,0.0,True,1,0.000244140625,0.000244140625,0.115966796875,False,7.9569850638534465,0.9946231329816808,4.047268028809796,0.5086434115850615,2.997565631609425,2.9979908437848364,2.9960789679823936,0.142578125,0.5081787109375,5,0011,0.23962286878383615,False,True,False,evolve,0,30,19,,0.23962286878383615
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.115478515625,False,7.955988466634102,0.9944985583292627,4.062001376308142,0.5105589825002137,2.997421264255803,2.999427896257167,2.9895174912884865,0.1015625,0.4993896484375,5,0011,0.23931719213460254,False,True,False,evolve,0,30,20,,0.23931719213460254
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11572265625,False,7.956673135256565,0.9945841419070707,4.057739259560211,0.5099793834159266,2.9984571767559656,2.998420564022782,2.9667986854671144,0.158203125,0.5010986328125,4,0101,0.23941975806891413,False,True,False,evolve,0,30,21,,0.23941975806891413
4,2,2,8,4,random,0.0,True,1,0.000244140625,0.000244140625,0.115478515625,False,7.958096121384637,0.9947620151730796,4.021941803519759,0.5053899503314843,2.997660827544559,2.9987176409781515,2.990128083302546,0.134765625,0.505859375,5,0011,0.23947974678461592,False,True,False,evolve,0,30,22,,0.23947974678461592
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11767578125,False,7.958274064473477,0.9947842580591846,4.058726806843268,0.5100008838551849,2.9985134761805026,2.999011191484893,2.991009219010923,0.126953125,0.498779296875,4,0101,0.24014337504933692,False,True,False,evolve,0,30,23,,0.24014337504933692
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.117919921875,False,7.963635150215992,0.995454393776999,4.059282221842649,0.5097272973049942,2.9991055716232076,2.9985522510661733,2.9865527789647373,0.140625,0.504150390625,2,0110,0.24036285141164979,False,True,False,evolve,0,31,0,,0.24036285141164979
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.116943359375,False,7.955493978901128,0.994436747362641,4.052449532272901,0.5093900571127897,2.997400689777379,2.999378329940362,2.99469292612003,0.125,0.503662109375,2,0110,0.2398175252537782,False,True,False,evolve,0,31,1,,0.2398175252537782
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1162109375,False,7.949749894041357,0.9937187367551696,4.059247774370812,0.5106132681499042,2.9995991483271496,2.9982952951826967,2.987943575119604,0.197265625,0.5059814453125,4,0101,0.23941757547603396,False,True,False,evolve,0,31,2,,0.23941757547603396
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.116943359375,False,7.954944816677987,0.9943681020847484,4.033731627973285,0.5070722325460186,2.999755405222641,2.997697252397157,2.9829420204328705,0.14453125,0.4991455078125,2,0110,0.23980379619819966,False,True,False,evolve,0,31,3,,0.23980379619819966
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.117431640625,False,7.9504568010755055,0.9938071001344382,4.084830178114226,0.5137855950065217,2.998370117835182,2.998928197282595,2.988233689340663,0.115234375,0.5025634765625,5,0011,0.23986249424563766,False,True,False,evolve,0,31,4,,0.23986249424563766
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.118896484375,False,7.9564242134050085,0.9945530266756261,4.041939586985624,0.5080095629109056,2.998249906791211,2.9986009807073315,2.9852199346482706,0.15625,0.500244140625,5,0011,0.24052437486637523,False,True,False,evolve,0,31,5,,0.24052437486637523
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11474609375,False,7.957062965954073,0.9946328707442591,4.045858715150569,0.5084613170037243,2.9970201528811895,2.9989447502430604,2.9822379808554276,0.123046875,0.4974365234375,5,0011,0.23908770696135184,False,True,False,evolve,0,31,6,,0.23908770696135184
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1162109375,False,7.94917724655566,0.9936471558194575,4.053364237737352,0.5099099079082247,2.997268977856626,2.9995390580491392,2.9780371936363306,0.10546875,0.501220703125,5,0011,0.23940325928889153,False,True,False,evolve,0,31,7,,0.23940325928889153
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1171875,False,7.956006196714225,0.9945007745892781,4.040509800266225,0.5078565426375519,2.998397614165307,2.998853312414889,2.982467669370719,0.10546875,0.501953125,4,0101,0.23991577991785562,False,True,False,evolve,0,31,8,,0.23991577991785562
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.115234375,False,7.957263999384171,0.9946579999230214,4.046504433592993,0.5085296194654545,2.9972225558751884,2.9993652622596993,2.9838336342740157,0.1171875,0.5045166015625,5,0011,0.2392636312346043,False,True,False,evolve,0,31,9,,0.2392636312346043
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11474609375,False,7.954755368314284,0.9943444210392856,4.045546390671417,0.5085695541041786,2.9984945250497224,2.998232293626245,2.9867023898115725,0.169921875,0.49169921875,2,0110,0.23903001702035712,False,True,False,evolve,0,31,10,,0.23903001702035712
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11767578125,False,7.952368562935989,0.9940460703669987,4.0466061144976955,0.5088554538779704,2.998823298744915,2.999071912644395,2.9877966961729605,0.154296875,0.50341796875,5,0011,0.23999573751089975,False,True,False,evolve,0,31,11,,0.23999573751089975
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11572265625,False,7.9482745853100605,0.9935343231637576,4.04585955017588,0.5090236260399718,2.999162480975019,2.9987685980568286,2.982420365461301,0.134765625,0.5003662109375,2,0110,0.23920979432025152,False,True,False,evolve,0,31,12,,0.23920979432025152
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.121337890625,False,7.956597987280565,0.9945747484100707,4.046181431021662,0.508531590698675,2.997282545364903,2.999240227760177,2.9926882300983584,0.12109375,0.505859375,2,0110,0.24138321140076413,False,True,False,evolve,0,31,13,,0.24138321140076413
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.114013671875,False,7.954714938219357,0.9943393672774197,4.046341019112898,0.5086720329438557,2.9973659215576354,2.9984469761143524,2.9964804930023026,0.134765625,0.4971923828125,5,0011,0.23877265861173397,False,True,False,evolve,0,31,14,,0.23877265861173397
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11572265625,False,7.948663774045915,0.9935829717557394,4.049862399482194,0.5095022905240828,2.9990344722150013,2.998904850518766,2.982888182394773,0.123046875,0.4991455078125,4,0101,0.23921952403864788,False,True,False,evolve,0,31,15,,0.23921952403864788
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.118408203125,False,7.955455905161311,0.9944319881451639,4.054006270200697,0.5095881767845075,2.996393803500936,2.9992435466150034,2.985704468185043,0.140625,0.50390625,4,0101,0.2403292687227828,False,True,False,evolve,0,31,16,,0.2403292687227828
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1181640625,False,7.9594189733468355,0.9949273716683544,4.039493251122398,0.5075110714298586,2.995903967148129,2.99891028797213,2.990367218706545,0.171875,0.4986572265625,2,0110,0.2403428962086709,False,True,False,evolve,0,31,17,,0.2403428962086709
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.115966796875,False,7.958382212313505,0.9947977765391881,4.0530540301469316,0.5092811481051884,2.998243630850898,2.998595021870967,2.97676204120582,0.119140625,0.500244140625,5,0011,0.23954793421408763,False,True,False,evolve,0,31,18,,0.23954793421408763
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.116455078125,False,7.955314796619639,0.9944143495774549,4.044369833027453,0.5083858950177536,2.998941233956078,2.999012053198311,2.990646159215205,0.0859375,0.5052490234375,4,0101,0.239642147259241,False,True,False,evolve,0,31,19,,0.239642147259241
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11474609375,False,7.9583142232481645,0.9947892779060206,4.061147830059637,0.5103025233907,2.9994350120822713,2.998509817074781,2.98418861334945,0.146484375,0.4990234375,5,0011,0.23911898839370413,False,True,False,evolve,0,31,20,,0.23911898839370413
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.119384765625,False,7.959118405853065,0.9948898007316331,4.060716832450758,0.5101968114288316,2.998014551821546,2.9984898939941416,2.9753940853324483,0.123046875,0.499755859375,2,0110,0.24076262811507662,False,True,False,evolve,0,31,21,,0.24076262811507662
4,2,2,8,4,random,0.0,True,1,0.000244140625,0.000244140625,0.1162109375,False,7.960145357514644,0.9950181696893305,4.070512259276331,0.5113615488734299,2.9976959024343133,2.9989590036250275,2.9966680485685275,0.107421875,0.4971923828125,5,0011,0.23978732534411612,False,True,False,evolve,0,31,22,,0.23978732534411612
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1181640625,False,7.954659615185961,0.9943324518982452,4.065428608240625,0.5110751188497692,2.9988613599235436,2.9987715313486807,2.9868001994576834,0.1171875,0.4996337890625,2,0110,0.24022391225464904,False,True,False,evolve,0,31,23,,0.24022391225464904
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1171875,False,7.95659806584551,0.9945747582306887,4.05381389807625,0.5094908482907601,2.9958943510942175,2.999157263783283,2.977638906134824,0.15234375,0.501953125,4,0101,0.23993057664613776,False,True,False,evolve,0,32,0,,0.23993057664613776
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11669921875,False,7.953720455479573,0.9942150569349466,4.049997693530779,0.509195377961845,2.9990061688899017,2.99894219995383,2.9827506340212913,0.134765625,0.503662109375,5,0011,0.23968773794948933,False,True,False,evolve,0,32,1,,0.23968773794948933
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.117919921875,False,7.960857160724289,0.9951071450905361,4.040408762721521,0.5075343874595936,2.9974247717331868,2.9978308621084864,2.9744749348905053,0.12890625,0.505126953125,2,0110,0.24029340167435723,False,True,False,evolve,0,32,2,,0.24029340167435723
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.117431640625,False,7.95705286392009,0.9946316079900113,4.061552034674431,0.5104342152973309,2.9987094972745143,2.998934689779479,2.9968180404326787,0.107421875,0.499755859375,4,0101,0.24002739581675228,False,True,False,evolve,0,32,3,,0.24002739581675228
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1171875,False,7.95649868459865,0.9945623355748312,4.049057441453547,0.5088994043688193,2.9967350555571572,2.998628790640276,2.9900685106801257,0.13671875,0.496337890625,5,0011,0.23992809211496624,False,True,False,evolve,0,32,4,,0.23992809211496624
4,2,2,8,4,random,0.0,True,1,0.000244140625,0.000244140625,0.11962890625,False,7.957192520764133,0.9946490650955166,4.063758138511547,0.5107025031639303,2.99795128402602,2.9989307723938987,2.978328598384943,0.125,0.5020751953125,5,0011,0.24090979348785335,False,True,False,evolve,0,32,5,,0.24090979348785335
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1171875,False,7.955672173018435,0.9944590216273044,4.059722535587424,0.5102928385304668,2.998401565496384,2.999020821304522,2.993566749093535,0.09375,0.5037841796875,5,0011,0.23990742932546089,False,True,False,evolve,0,32,6,,0.23990742932546089
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11669921875,False,7.955747347073323,0.9944684183841653,4.064562150656343,0.5108963335985741,2.9946060921985085,2.998815618432223,2.98418606512684,0.109375,0.5032958984375,2,0110,0.23973841023933307,False,True,False,evolve,0,32,7,,0.23973841023933307
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.113525390625,False,7.955045194482602,0.9943806493103252,4.04380718570863,0.5083323962148326,2.9992870285020725,2.999375460815828,2.9820158369866823,0.158203125,0.5045166015625,4,0101,0.23861001658081504,False,True,False,evolve,0,32,8,,0.23861001658081504
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11376953125,False,7.951942882710401,0.9939928603388001,4.043703302460166,0.5085176493473353,2.9995219274267857,2.9988697295771245,2.9956811214488734,0.080078125,0.499755859375,2,0110,0.23861790800526003,False,True,False,evolve,0,32,9,,0.23861790800526003
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11376953125,False,7.962225316344568,0.995278164543071,4.051775146808076,0.5088747160282865,2.998004320421993,2.9996517529058986,2.9905054391445334,0.109375,0.500244140625,4,0101,0.23887496884611423,False,True,False,evolve,0,32,10,,0.23887496884611423
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.115234375,False,7.958156472253812,0.9947695590317265,4.065171063566577,0.5108181873201205,2.997974621927141,2.999605900208466,2.992119954267765,0.12890625,0.4984130859375,4,0101,0.23928594305634532,False,True,False,evolve,0,32,11,,0.23928594305634532
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.115966796875,False,7.953537772178414,0.9941922215223018,4.046366480645627,0.5087505204036213,2.9987259368493744,2.997390642606444,2.9835321534316175,0.14453125,0.5020751953125,2,0110,0.23942682321071038,False,True,False,evolve,0,32,12,,0.23942682321071038
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11767578125,False,7.954693936464887,0.9943367420581108,4.052218036523238,0.5094121871801478,2.998261097309851,2.9989178835016577,2.986266900324504,0.119140625,0.5035400390625,2,0110,0.2400538718491222,False,True,False,evolve,0,32,13,,0.2400538718491222
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11669921875,False,7.954227965202192,0.994278495650274,4.063005707770717,0.5107982478683508,2.999519616804861,2.9979372135107436,2.9850021451920306,0.125,0.5048828125,4,0101,0.2397004256925548,False,True,False,evolve,0,32,14,,0.2397004256925548
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.117919921875,False,7.95615203875351,0.9945190048441888,4.035143506491783,0.5071727496957146,2.9978578270541725,2.9996896445090133,2.982860683253318,0.173828125,0.5018310546875,2,0110,0.24017577362508774,False,True,False,evolve,0,32,15,,0.24017577362508774
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.115966796875,False,7.946363639530367,0.9932954549412959,4.0284462932634035,0.5069546872009857,2.999454311762187,2.999371396812907,2.9908986593233813,0.115234375,0.4974365234375,2,0110,0.23924746989450918,False,True,False,evolve,0,32,16,,0.23924746989450918
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.115966796875,False,7.956146390486577,0.9945182988108221,4.05037488181339,0.5090875259229211,2.9969784749413297,2.999283590168334,2.988062923810539,0.1015625,0.5037841796875,4,0101,0.23949203866841443,False,True,False,evolve,0,32,17,,0.23949203866841443
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11669921875,False,7.946701709934243,0.9933377137417804,4.0509015472017325,0.5097588528002334,2.996682314711875,2.998967304498017,2.9909811867237552,0.1015625,0.4974365234375,4,0101,0.23951226931085606,False,True,False,evolve,0,32,18,,0.23951226931085606
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.118408203125,False,7.9542221487178395,0.9942777685897299,4.050287522263286,0.5091996987934466,2.997590309495638,2.9990181244182614,2.9674669436999976,0.146484375,0.4986572265625,5,0011,0.240298424811696,False,True,False,evolve,0,32,19,,0.240298424811696
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.11328125,False,7.960641942441426,0.9950802428051783,4.037462373112433,0.5071779892004784,2.9981969650766436,2.9988497882502525,2.991186035001198,0.09375,0.497802734375,2,0110,0.23866448606103566,False,True,False,evolve,0,32,20,,0.23866448606103566
4,2,2,8,4,random,0.0,True,1,0.0,0.0,0.1162109375,False,7.957836565396343,0.9947295706745429,4.0535360625586705,0.5093766414084155,2.998486922317861,2.997914765546841,2.9946948143223215,0.146484375,0.49267578125,2,0110,0.2396197422599086,False,True,False,evolve,0,32,21,,0.2396197422599086
