initial_state,B_initial_boundary,B_post_update_boundary,stable_S_label,valid_stable_S,hit_fixed_point,fixed_point_state,cycle_id,distance_to_attractor,B_word,C_word,D_word,A_word
2212,0,1,2,True,True,48191,1,4,4,10,8,0
2213,1,1,2,True,True,48191,1,4,5,10,8,0
2214,2,1,2,True,True,48191,1,4,6,10,8,0
2215,3,1,2,True,True,48191,1,4,7,10,8,0
2216,0,1,2,True,True,48191,1,4,8,10,8,0
2217,1,1,2,True,True,48191,1,4,9,10,8,0
2218,2,1,2,True,True,48191,1,4,10,10,8,0
2219,3,1,2,True,True,48191,1,4,11,10,8,0
2220,0,3,2,True,True,48191,1,4,12,10,8,0
2221,1,3,2,True,True,48191,1,4,13,10,8,0
2222,2,3,2,True,True,48191,1,4,14,10,8,0
2223,3,3,2,True,True,48191,1,4,15,10,8,0
2224,0,1,2,True,True,48191,1,4,0,11,8,0
2225,1,1,2,True,True,48191,1,4,1,11,8,0
2226,2,1,2,True,True,48191,1,4,2,11,8,0
2227,3,1,2,True,True,48191,1,4,3,11,8,0
2228,0,1,2,True,True,48191,1,4,4,11,8,0
2229,1,1,2,True,True,48191,1,4,5,11,8,0
2230,2,1,2,True,True,48191,1,4,6,11,8,0
2231,3,1,2,True,True,48191,1,4,7,11,8,0
2232,0,1,2,True,True,48191,1,4,8,11,8,0
2233,1,1,2,True,True,48191,1,4,9,11,8,0
2234,2,1,2,True,True,48191,1,4,10,11,8,0
2235,3,1,2,True,True,48191,1,4,11,11,8,0
2236,0,3,2,True,True,48191,1,4,12,11,8,0
2237,1,3,2,True,True,48191,1,4,13,11,8,0
2238,2,3,2,True,True,48191,1,4,14,11,8,0
2239,3,3,2,True,True,48191,1,4,15,11,8,0
2240,0,1,2,True,True,48191,1,3,0,12,8,0
2241,1,1,2,True,True,48191,1,3,1,12,8,0
2242,2,1,2,True,True,48191,1,3,2,12,8,0
2243,3,1,2,True,True,48191,1,3,3,12,8,0
2244,0,1,2,True,True,48191,1,3,4,12,8,0
2245,1,1,2,True,True,48191,1,3,5,12,8,0
2246,2,1,2,True,True,48191,1,3,6,12,8,0
2247,3,1,2,True,True,48191,1,3,7,12,8,0
2248,0,1,2,True,True,48191,1,3,8,12,8,0
2249,1,1,2,True,True,48191,1,3,9,12,8,0
2250,2,1,2,True,True,48191,1,3,10,12,8,0
2251,3,1,2,True,True,48191,1,3,11,12,8,0
2252,0,3,2,True,True,48191,1,4,12,12,8,0
2253,1,3,2,True,True,48191,1,4,13,12,8,0
2254,2,3,2,True,True,48191,1,4,14,12,8,0
2255,3,3,2,True,True,48191,1,4,15,12,8,0
2256,0,1,2,True,True,48191,1,3,0,13,8,0
2257,1,1,2,True,True,48191,1,3,1,13,8,0
2258,2,1,2,True,True,48191,1,3,2,13,8,0
2259,3,1,2,True,True,48191,1,3,3,13,8,0
2260,0,1,2,True,True,48191,1,3,4,13,8,0
2261,1,1,2,True,True,48191,1,3,5,13,8,0
2262,2,1,2,True,True,48191,1,3,6,13,8,0
2263,3,1,2,True,True,48191,1,3,7,13,8,0
2264,0,1,2,True,True,48191,1,3,8,13,8,0
2265,1,1,2,True,True,48191,1,3,9,13,8,0
2266,2,1,2,True,True,48191,1,3,10,13,8,0
2267,3,1,2,True,True,48191,1,3,11,13,8,0
2268,0,3,2,True,True,48191,1,4,12,13,8,0
2269,1,3,2,True,True,48191,1,4,13,13,8,0
2270,2,3,2,True,True,48191,1,4,14,13,8,0
2271,3,3,2,True,True,48191,1,4,15,13,8,0
2272,0,1,2,True,True,48191,1,3,0,14,8,0
2273,1,1,2,True,True,48191,1,3,1,14,8,0
2274,2,1,2,True,True,48191,1,3,2,14,8,0
2275,3,1,2,True,True,48191,1,3,3,14,8,0
2276,0,1,2,True,True,48191,1,3,4,14,8,0
2277,1,1,2,True,True,48191,1,3,5,14,8,0
2278,2,1,2,True,True,48191,1,3,6,14,8,0
2279,3,1,2,True,True,48191,1,3,7,14,8,0
2280,0,1,2,True,True,48191,1,3,8,14,8,0
2281,1,1,2,True,True,48191,1,3,9,14,8,0
2282,2,1,2,True,True,48191,1,3,10,14,8,0
2283,3,1,2,True,True,48191,1,3,11,14,8,0
2284,0,3,2,True,True,48191,1,4,12,14,8,0
2285,1,3,2,True,True,48191,1,4,13,14,8,0
2286,2,3,2,True,True,48191,1,4,14,14,8,0
2287,3,3,2,True,True,48191,1,4,15,14,8,0
2288,0,1,2,True,True,48191,1,3,0,15,8,0
2289,1,1,2,True,True,48191,1,3,1,15,8,0
2290,2,1,2,True,True,48191,1,3,2,15,8,0
2291,3,1,2,True,True,48191,1,3,3,15,8,0
2292,0,1,2,True,True,48191,1,3,4,15,8,0
2293,1,1,2,True,True,48191,1,3,5,15,8,0
2294,2,1,2,True,True,48191,1,3,6,15,8,0
2295,3,1,2,True,True,48191,1,3,7,15,8,0
2296,0,1,2,True,True,48191,1,3,8,15,8,0
2297,1,1,2,True,True,48191,1,3,9,15,8,0
2298,2,1,2,True,True,48191,1,3,10,15,8,0
2299,3,1,2,True,True,48191,1,3,11,15,8,0
2300,0,3,2,True,True,48191,1,4,12,15,8,0
2301,1,3,2,True,True,48191,1,4,13,15,8,0
2302,2,3,2,True,True,48191,1,4,14,15,8,0
2303,3,3,2,True,True,48191,1,4,15,15,8,0
2304,0,1,2,True,True,48191,1,4,0,0,9,0
2305,1,1,2,True,True,48191,1,4,1,0,9,0
2306,2,1,2,True,True,48191,1,4,2,0,9,0
2307,3,1,2,True,True,48191,1,4,3,0,9,0
2308,0,1,2,True,True,48191,1,4,4,0,9,0
2309,1,1,2,True,True,48191,1,4,5,0,9,0
2310,2,1,2,True,True,48191,1,4,6,0,9,0
2311,3,1,2,True,True,48191,1,4,7,0,9,0
2312,0,1,2,True,True,48191,1,4,8,0,9,0
2313,1,1,2,True,True,48191,1,4,9,0,9,0
2314,2,1,2,True,True,48191,1,4,10,0,9,0
2315,3,1,2,True,True,48191,1,4,11,0,9,0
2316,0,3,2,True,True,48191,1,3,12,0,9,0
2317,1,3,2,True,True,48191,1,3,13,0,9,0
2318,2,3,2,True,True,48191,1,3,14,0,9,0
2319,3,3,2,True,True,48191,1,3,15,0,9,0
2320,0,1,2,True,True,48191,1,4,0,1,9,0
2321,1,1,2,True,True,48191,1,4,1,1,9,0
2322,2,1,2,True,True,48191,1,4,2,1,9,0
2323,3,1,2,True,True,48191,1,4,3,1,9,0
2324,0,1,2,True,True,48191,1,4,4,1,9,0
2325,1,1,2,True,True,48191,1,4,5,1,9,0
2326,2,1,2,True,True,48191,1,4,6,1,9,0
2327,3,1,2,True,True,48191,1,4,7,1,9,0
2328,0,1,2,True,True,48191,1,4,8,1,9,0
2329,1,1,2,True,True,48191,1,4,9,1,9,0
2330,2,1,2,True,True,48191,1,4,10,1,9,0
2331,3,1,2,True,True,48191,1,4,11,1,9,0
2332,0,3,2,True,True,48191,1,3,12,1,9,0
2333,1,3,2,True,True,48191,1,3,13,1,9,0
2334,2,3,2,True,True,48191,1,3,14,1,9,0
2335,3,3,2,True,True,48191,1,3,15,1,9,0
2336,0,1,2,True,True,48191,1,4,0,2,9,0
2337,1,1,2,True,True,48191,1,4,1,2,9,0
2338,2,1,2,True,True,48191,1,4,2,2,9,0
2339,3,1,2,True,True,48191,1,4,3,2,9,0
2340,0,1,2,True,True,48191,1,4,4,2,9,0
2341,1,1,2,True,True,48191,1,4,5,2,9,0
2342,2,1,2,True,True,48191,1,4,6,2,9,0
2343,3,1,2,True,True,48191,1,4,7,2,9,0
2344,0,1,2,True,True,48191,1,4,8,2,9,0
2345,1,1,2,True,True,48191,1,4,9,2,9,0
2346,2,1,2,True,True,48191,1,4,10,2,9,0
2347,3,1,2,True,True,48191,1,4,11,2,9,0
2348,0,3,2,True,True,48191,1,3,12,2,9,0
2349,1,3,2,True,True,48191,1,3,13,2,9,0
2350,2,3,2,True,True,48191,1,3,14,2,9,0
2351,3,3,2,True,True,48191,1,3,15,2,9,0
2352,0,1,2,True,True,48191,1,4,0,3,9,0
2353,1,1,2,True,True,48191,1,4,1,3,9,0
2354,2,1,2,True,True,48191,1,4,2,3,9,0
2355,3,1,2,True,True,48191,1,4,3,3,9,0
2356,0,1,2,True,True,48191,1,4,4,3,9,0
2357,1,1,2,True,True,48191,1,4,5,3,9,0
2358,2,1,2,True,True,48191,1,4,6,3,9,0
2359,3,1,2,True,True,48191,1,4,7,3,9,0
2360,0,1,2,True,True,48191,1,4,8,3,9,0
2361,1,1,2,True,True,48191,1,4,9,3,9,0
2362,2,1,2,True,True,48191,1,4,10,3,9,0
2363,3,1,2,True,True,48191,1,4,11,3,9,0
2364,0,3,2,True,True,48191,1,3,12,3,9,0
2365,1,3,2,True,True,48191,1,3,13,3,9,0
2366,2,3,2,True,True,48191,1,3,14,3,9,0
2367,3,3,2,True,True,48191,1,3,15,3,9,0
2368,0,1,2,True,True,48191,1,3,0,4,9,0
2369,1,1,2,True,True,48191,1,3,1,4,9,0
2370,2,1,2,True,True,48191,1,3,2,4,9,0
2371,3,1,2,True,True,48191,1,3,3,4,9,0
2372,0,1,2,True,True,48191,1,3,4,4,9,0
2373,1,1,2,True,True,48191,1,3,5,4,9,0
2374,2,1,2,True,True,48191,1,3,6,4,9,0
2375,3,1,2,True,True,48191,1,3,7,4,9,0
2376,0,1,2,True,True,48191,1,3,8,4,9,0
2377,1,1,2,True,True,48191,1,3,9,4,9,0
2378,2,1,2,True,True,48191,1,3,10,4,9,0
2379,3,1,2,True,True,48191,1,3,11,4,9,0
2380,0,3,2,True,True,48191,1,3,12,4,9,0
2381,1,3,2,True,True,48191,1,3,13,4,9,0
2382,2,3,2,True,True,48191,1,3,14,4,9,0
2383,3,3,2,True,True,48191,1,3,15,4,9,0
2384,0,1,2,True,True,48191,1,3,0,5,9,0
2385,1,1,2,True,True,48191,1,3,1,5,9,0
2386,2,1,2,True,True,48191,1,3,2,5,9,0
2387,3,1,2,True,True,48191,1,3,3,5,9,0
2388,0,1,2,True,True,48191,1,3,4,5,9,0
2389,1,1,2,True,True,48191,1,3,5,5,9,0
2390,2,1,2,True,True,48191,1,3,6,5,9,0
2391,3,1,2,True,True,48191,1,3,7,5,9,0
2392,0,1,2,True,True,48191,1,3,8,5,9,0
2393,1,1,2,True,True,48191,1,3,9,5,9,0
2394,2,1,2,True,True,48191,1,3,10,5,9,0
2395,3,1,2,True,True,48191,1,3,11,5,9,0
2396,0,3,2,True,True,48191,1,3,12,5,9,0
2397,1,3,2,True,True,48191,1,3,13,5,9,0
2398,2,3,2,True,True,48191,1,3,14,5,9,0
2399,3,3,2,True,True,48191,1,3,15,5,9,0
2400,0,1,2,True,True,48191,1,3,0,6,9,0
2401,1,1,2,True,True,48191,1,3,1,6,9,0
2402,2,1,2,True,True,48191,1,3,2,6,9,0
2403,3,1,2,True,True,48191,1,3,3,6,9,0
2404,0,1,2,True,True,48191,1,3,4,6,9,0
2405,1,1,2,True,True,48191,1,3,5,6,9,0
2406,2,1,2,True,True,48191,1,3,6,6,9,0
2407,3,1,2,True,True,48191,1,3,7,6,9,0
2408,0,1,2,True,True,48191,1,3,8,6,9,0
2409,1,1,2,True,True,48191,1,3,9,6,9,0
2410,2,1,2,True,True,48191,1,3,10,6,9,0
2411,3,1,2,True,True,48191,1,3,11,6,9,0
2412,0,3,2,True,True,48191,1,3,12,6,9,0
2413,1,3,2,True,True,48191,1,3,13,6,9,0
2414,2,3,2,True,True,48191,1,3,14,6,9,0
2415,3,3,2,True,True,48191,1,3,15,6,9,0
2416,0,1,2,True,True,48191,1,3,0,7,9,0
2417,1,1,2,True,True,48191,1,3,1,7,9,0
2418,2,1,2,True,True,48191,1,3,2,7,9,0
2419,3,1,2,True,True,48191,1,3,3,7,9,0
2420,0,1,2,True,True,48191,1,3,4,7,9,0
2421,1,1,2,True,True,48191,1,3,5,7,9,0
2422,2,1,2,True,True,48191,1,3,6,7,9,0
2423,3,1,2,True,True,48191,1,3,7,7,9,0
2424,0,1,2,True,True,48191,1,3,8,7,9,0
2425,1,1,2,True,True,48191,1,3,9,7,9,0
2426,2,1,2,True,True,48191,1,3,10,7,9,0
2427,3,1,2,True,True,48191,1,3,11,7,9,0
2428,0,3,2,True,True,48191,1,3,12,7,9,0
2429,1,3,2,True,True,48191,1,3,13,7,9,0
2430,2,3,2,True,True,48191,1,3,14,7,9,0
2431,3,3,2,True,True,48191,1,3,15,7,9,0
2432,0,1,2,True,True,48191,1,4,0,8,9,0
2433,1,1,2,True,True,48191,1,4,1,8,9,0
2434,2,1,2,True,True,48191,1,4,2,8,9,0
2435,3,1,2,True,True,48191,1,4,3,8,9,0
2436,0,1,2,True,True,48191,1,4,4,8,9,0
2437,1,1,2,True,True,48191,1,4,5,8,9,0
2438,2,1,2,True,True,48191,1,4,6,8,9,0
2439,3,1,2,True,True,48191,1,4,7,8,9,0
2440,0,1,2,True,True,48191,1,4,8,8,9,0
2441,1,1,2,True,True,48191,1,4,9,8,9,0
2442,2,1,2,True,True,48191,1,4,10,8,9,0
2443,3,1,2,True,True,48191,1,4,11,8,9,0
2444,0,3,2,True,True,48191,1,4,12,8,9,0
2445,1,3,2,True,True,48191,1,4,13,8,9,0
2446,2,3,2,True,True,48191,1,4,14,8,9,0
2447,3,3,2,True,True,48191,1,4,15,8,9,0
2448,0,1,2,True,True,48191,1,4,0,9,9,0
2449,1,1,2,True,True,48191,1,4,1,9,9,0
2450,2,1,2,True,True,48191,1,4,2,9,9,0
2451,3,1,2,True,True,48191,1,4,3,9,9,0
2452,0,1,2,True,True,48191,1,4,4,9,9,0
2453,1,1,2,True,True,48191,1,4,5,9,9,0
2454,2,1,2,True,True,48191,1,4,6,9,9,0
2455,3,1,2,True,True,48191,1,4,7,9,9,0
2456,0,1,2,True,True,48191,1,4,8,9,9,0
2457,1,1,2,True,True,48191,1,4,9,9,9,0
2458,2,1,2,True,True,48191,1,4,10,9,9,0
2459,3,1,2,True,True,48191,1,4,11,9,9,0
2460,0,3,2,True,True,48191,1,4,12,9,9,0
2461,1,3,2,True,True,48191,1,4,13,9,9,0
2462,2,3,2,True,True,48191,1,4,14,9,9,0
2463,3,3,2,True,True,48191,1,4,15,9,9,0
2464,0,1,2,True,True,48191,1,4,0,10,9,0
2465,1,1,2,True,True,48191,1,4,1,10,9,0
2466,2,1,2,True,True,48191,1,4,2,10,9,0
2467,3,1,2,True,True,48191,1,4,3,10,9,0
2468,0,1,2,True,True,48191,1,4,4,10,9,0
2469,1,1,2,True,True,48191,1,4,5,10,9,0
2470,2,1,2,True,True,48191,1,4,6,10,9,0
2471,3,1,2,True,True,48191,1,4,7,10,9,0
2472,0,1,2,True,True,48191,1,4,8,10,9,0
2473,1,1,2,True,True,48191,1,4,9,10,9,0
2474,2,1,2,True,True,48191,1,4,10,10,9,0
2475,3,1,2,True,True,48191,1,4,11,10,9,0
2476,0,3,2,True,True,48191,1,4,12,10,9,0
2477,1,3,2,True,True,48191,1,4,13,10,9,0
2478,2,3,2,True,True,48191,1,4,14,10,9,0
2479,3,3,2,True,True,48191,1,4,15,10,9,0
2480,0,1,2,True,True,48191,1,4,0,11,9,0
2481,1,1,2,True,True,48191,1,4,1,11,9,0
2482,2,1,2,True,True,48191,1,4,2,11,9,0
2483,3,1,2,True,True,48191,1,4,3,11,9,0
2484,0,1,2,True,True,48191,1,4,4,11,9,0
2485,1,1,2,True,True,48191,1,4,5,11,9,0
2486,2,1,2,True,True,48191,1,4,6,11,9,0
2487,3,1,2,True,True,48191,1,4,7,11,9,0
2488,0,1,2,True,True,48191,1,4,8,11,9,0
2489,1,1,2,True,True,48191,1,4,9,11,9,0
2490,2,1,2,True,True,48191,1,4,10,11,9,0
2491,3,1,2,True,True,48191,1,4,11,11,9,0
2492,0,3,2,True,True,48191,1,4,12,11,9,0
2493,1,3,2,True,True,48191,1,4,13,11,9,0
2494,2,3,2,True,True,48191,1,4,14,11,9,0
2495,3,3,2,True,True,48191,1,4,15,11,9,0
2496,0,1,2,True,True,48191,1,3,0,12,9,0
2497,1,1,2,True,True,48191,1,3,1,12,9,0
2498,2,1,2,True,True,48191,1,3,2,12,9,0
2499,3,1,2,True,True,48191,1,3,3,12,9,0
2500,0,1,2,True,True,48191,1,3,4,12,9,0
2501,1,1,2,True,True,48191,1,3,5,12,9,0
2502,2,1,2,True,True,48191,1,3,6,12,9,0
2503,3,1,2,True,True,48191,1,3,7,12,9,0
2504,0,1,2,True,True,48191,1,3,8,12,9,0
2505,1,1,2,True,True,48191,1,3,9,12,9,0
2506,2,1,2,True,True,48191,1,3,10,12,9,0
2507,3,1,2,True,True,48191,1,3,11,12,9,0
2508,0,3,2,True,True,48191,1,4,12,12,9,0
2509,1,3,2,True,True,48191,1,4,13,12,9,0
2510,2,3,2,True,True,48191,1,4,14,12,9,0
2511,3,3,2,True,True,48191,1,4,15,12,9,0
2512,0,1,2,True,True,48191,1,3,0,13,9,0
2513,1,1,2,True,True,48191,1,3,1,13,9,0
2514,2,1,2,True,True,48191,1,3,2,13,9,0
2515,3,1,2,True,True,48191,1,3,3,13,9,0
2516,0,1,2,True,True,48191,1,3,4,13,9,0
2517,1,1,2,True,True,48191,1,3,5,13,9,0
2518,2,1,2,True,True,48191,1,3,6,13,9,0
2519,3,1,2,True,True,48191,1,3,7,13,9,0
2520,0,1,2,True,True,48191,1,3,8,13,9,0
2521,1,1,2,True,True,48191,1,3,9,13,9,0
2522,2,1,2,True,True,48191,1,3,10,13,9,0
2523,3,1,2,True,True,48191,1,3,11,13,9,0
2524,0,3,2,True,True,48191,1,4,12,13,9,0
2525,1,3,2,True,True,48191,1,4,13,13,9,0
2526,2,3,2,True,True,48191,1,4,14,13,9,0
2527,3,3,2,True,True,48191,1,4,15,13,9,0
2528,0,1,2,True,True,48191,1,3,0,14,9,0
2529,1,1,2,True,True,48191,1,3,1,14,9,0
2530,2,1,2,True,True,48191,1,3,2,14,9,0
2531,3,1,2,True,True,48191,1,3,3,14,9,0
2532,0,1,2,True,True,48191,1,3,4,14,9,0
2533,1,1,2,True,True,48191,1,3,5,14,9,0
2534,2,1,2,True,True,48191,1,3,6,14,9,0
2535,3,1,2,True,True,48191,1,3,7,14,9,0
2536,0,1,2,True,True,48191,1,3,8,14,9,0
2537,1,1,2,True,True,48191,1,3,9,14,9,0
2538,2,1,2,True,True,48191,1,3,10,14,9,0
2539,3,1,2,True,True,48191,1,3,11,14,9,0
2540,0,3,2,True,True,48191,1,4,12,14,9,0
2541,1,3,2,True,True,48191,1,4,13,14,9,0
2542,2,3,2,True,True,48191,1,4,14,14,9,0
2543,3,3,2,True,True,48191,1,4,15,14,9,0
2544,0,1,2,True,True,48191,1,3,0,15,9,0
2545,1,1,2,True,True,48191,1,3,1,15,9,0
2546,2,1,2,True,True,48191,1,3,2,15,9,0
2547,3,1,2,True,True,48191,1,3,3,15,9,0
2548,0,1,2,True,True,48191,1,3,4,15,9,0
2549,1,1,2,True,True,48191,1,3,5,15,9,0
2550,2,1,2,True,True,48191,1,3,6,15,9,0
2551,3,1,2,True,True,48191,1,3,7,15,9,0
2552,0,1,2,True,True,48191,1,3,8,15,9,0
2553,1,1,2,True,True,48191,1,3,9,15,9,0
2554,2,1,2,True,True,48191,1,3,10,15,9,0
2555,3,1,2,True,True,48191,1,3,11,15,9,0
2556,0,3,2,True,True,48191,1,4,12,15,9,0
2557,1,3,2,True,True,48191,1,4,13,15,9,0
2558,2,3,2,True,True,48191,1,4,14,15,9,0
2559,3,3,2,True,True,48191,1,4,15,15,9,0
2560,0,1,2,True,True,48191,1,4,0,0,10,0
2561,1,1,2,True,True,48191,1,4,1,0,10,0
2562,2,1,2,True,True,48191,1,4,2,0,10,0
2563,3,1,2,True,True,48191,1,4,3,0,10,0
2564,0,1,2,True,True,48191,1,4,4,0,10,0
2565,1,1,2,True,True,48191,1,4,5,0,10,0
2566,2,1,2,True,True,48191,1,4,6,0,10,0
2567,3,1,2,True,True,48191,1,4,7,0,10,0
2568,0,1,2,True,True,48191,1,4,8,0,10,0
2569,1,1,2,True,True,48191,1,4,9,0,10,0
2570,2,1,2,True,True,48191,1,4,10,0,10,0
2571,3,1,2,True,True,48191,1,4,11,0,10,0
2572,0,3,2,True,True,48191,1,3,12,0,10,0
2573,1,3,2,True,True,48191,1,3,13,0,10,0
2574,2,3,2,True,True,48191,1,3,14,0,10,0
2575,3,3,2,True,True,48191,1,3,15,0,10,0
2576,0,1,2,True,True,48191,1,4,0,1,10,0
2577,1,1,2,True,True,48191,1,4,1,1,10,0
2578,2,1,2,True,True,48191,1,4,2,1,10,0
2579,3,1,2,True,True,48191,1,4,3,1,10,0
2580,0,1,2,True,True,48191,1,4,4,1,10,0
2581,1,1,2,True,True,48191,1,4,5,1,10,0
2582,2,1,2,True,True,48191,1,4,6,1,10,0
2583,3,1,2,True,True,48191,1,4,7,1,10,0
2584,0,1,2,True,True,48191,1,4,8,1,10,0
2585,1,1,2,True,True,48191,1,4,9,1,10,0
2586,2,1,2,True,True,48191,1,4,10,1,10,0
2587,3,1,2,True,True,48191,1,4,11,1,10,0
2588,0,3,2,True,True,48191,1,3,12,1,10,0
2589,1,3,2,True,True,48191,1,3,13,1,10,0
2590,2,3,2,True,True,48191,1,3,14,1,10,0
2591,3,3,2,True,True,48191,1,3,15,1,10,0
2592,0,1,2,True,True,48191,1,4,0,2,10,0
2593,1,1,2,True,True,48191,1,4,1,2,10,0
2594,2,1,2,True,True,48191,1,4,2,2,10,0
2595,3,1,2,True,True,48191,1,4,3,2,10,0
2596,0,1,2,True,True,48191,1,4,4,2,10,0
2597,1,1,2,True,True,48191,1,4,5,2,10,0
2598,2,1,2,True,True,48191,1,4,6,2,10,0
2599,3,1,2,True,True,48191,1,4,7,2,10,0
2600,0,1,2,True,True,48191,1,4,8,2,10,0
2601,1,1,2,True,True,48191,1,4,9,2,10,0
2602,2,1,2,True,True,48191,1,4,10,2,10,0
2603,3,1,2,True,True,48191,1,4,11,2,10,0
2604,0,3,2,True,True,48191,1,3,12,2,10,0
2605,1,3,2,True,True,48191,1,3,13,2,10,0
2606,2,3,2,True,True,48191,1,3,14,2,10,0
2607,3,3,2,True,True,48191,1,3,15,2,10,0
2608,0,1,2,True,True,48191,1,4,0,3,10,0
2609,1,1,2,True,True,48191,1,4,1,3,10,0
2610,2,1,2,True,True,48191,1,4,2,3,10,0
2611,3,1,2,True,True,48191,1,4,3,3,10,0
2612,0,1,2,True,True,48191,1,4,4,3,10,0
2613,1,1,2,True,True,48191,1,4,5,3,10,0
2614,2,1,2,True,True,48191,1,4,6,3,10,0
2615,3,1,2,True,True,48191,1,4,7,3,10,0
2616,0,1,2,True,True,48191,1,4,8,3,10,0
2617,1,1,2,True,True,48191,1,4,9,3,10,0
2618,2,1,2,True,True,48191,1,4,10,3,10,0
2619,3,1,2,True,True,48191,1,4,11,3,10,0
2620,0,3,2,True,True,48191,1,3,12,3,10,0
2621,1,3,2,True,True,48191,1,3,13,3,10,0
2622,2,3,2,True,True,48191,1,3,14,3,10,0
2623,3,3,2,True,True,48191,1,3,15,3,10,0
2624,0,1,2,True,True,48191,1,3,0,4,10,0
2625,1,1,2,True,True,48191,1,3,1,4,10,0
2626,2,1,2,True,True,48191,1,3,2,4,10,0
2627,3,1,2,True,True,48191,1,3,3,4,10,0
2628,0,1,2,True,True,48191,1,3,4,4,10,0
2629,1,1,2,True,True,48191,1,3,5,4,10,0
2630,2,1,2,True,True,48191,1,3,6,4,10,0
2631,3,1,2,True,True,48191,1,3,7,4,10,0
2632,0,1,2,True,True,48191,1,3,8,4,10,0
2633,1,1,2,True,True,48191,1,3,9,4,10,0
2634,2,1,2,True,True,48191,1,3,10,4,10,0
2635,3,1,2,True,True,48191,1,3,11,4,10,0
2636,0,3,2,True,True,48191,1,3,12,4,10,0
2637,1,3,2,True,True,48191,1,3,13,4,10,0
2638,2,3,2,True,True,48191,1,3,14,4,10,0
2639,3,3,2,True,True,48191,1,3,15,4,10,0
2640,0,1,2,True,True,48191,1,3,0,5,10,0
2641,1,1,2,True,True,48191,1,3,1,5,10,0
2642,2,1,2,True,True,48191,1,3,2,5,10,0
2643,3,1,2,True,True,48191,1,3,3,5,10,0
2644,0,1,2,True,True,48191,1,3,4,5,10,0
2645,1,1,2,True,True,48191,1,3,5,5,10,0
2646,2,1,2,True,True,48191,1,3,6,5,10,0
2647,3,1,2,True,True,48191,1,3,7,5,10,0
2648,0,1,2,True,True,48191,1,3,8,5,10,0
2649,1,1,2,True,True,48191,1,3,9,5,10,0
2650,2,1,2,True,True,48191,1,3,10,5,10,0
2651,3,1,2,True,True,48191,1,3,11,5,10,0
2652,0,3,2,True,True,48191,1,3,12,5,10,0
2653,1,3,2,True,True,48191,1,3,13,5,10,0
2654,2,3,2,True,True,48191,1,3,14,5,10,0
2655,3,3,2,True,True,48191,1,3,15,5,10,0
2656,0,1,2,True,True,48191,1,3,0,6,10,0
2657,1,1,2,True,True,48191,1,3,1,6,10,0
2658,2,1,2,True,True,48191,1,3,2,6,10,0
2659,3,1,2,True,True,48191,1,3,3,6,10,0
2660,0,1,2,True,True,48191,1,3,4,6,10,0
2661,1,1,2,True,True,48191,1,3,5,6,10,0
2662,2,1,2,True,True,48191,1,3,6,6,10,0
2663,3,1,2,True,True,48191,1,3,7,6,10,0
2664,0,1,2,True,True,48191,1,3,8,6,10,0
2665,1,1,2,True,True,48191,1,3,9,6,10,0
2666,2,1,2,True,True,48191,1,3,10,6,10,0
2667,3,1,2,True,True,48191,1,3,11,6,10,0
2668,0,3,2,True,True,48191,1,3,12,6,10,0
2669,1,3,2,True,True,48191,1,3,13,6,10,0
2670,2,3,2,True,True,48191,1,3,14,6,10,0
2671,3,3,2,True,True,48191,1,3,15,6,10,0
2672,0,1,2,True,True,48191,1,3,0,7,10,0
2673,1,1,2,True,True,48191,1,3,1,7,10,0
2674,2,1,2,True,True,48191,1,3,2,7,10,0
2675,3,1,2,True,True,48191,1,3,3,7,10,0
2676,0,1,2,True,True,48191,1,3,4,7,10,0
2677,1,1,2,True,True,48191,1,3,5,7,10,0
2678,2,1,2,True,True,48191,1,3,6,7,10,0
2679,3,1,2,True,True,48191,1,3,7,7,10,0
2680,0,1,2,True,True,48191,1,3,8,7,10,0
2681,1,1,2,True,True,48191,1,3,9,7,10,0
2682,2,1,2,True,True,48191,1,3,10,7,10,0
2683,3,1,2,True,True,48191,1,3,11,7,10,0
2684,0,3,2,True,True,48191,1,3,12,7,10,0
2685,1,3,2,True,True,48191,1,3,13,7,10,0
2686,2,3,2,True,True,48191,1,3,14,7,10,0
2687,3,3,2,True,True,48191,1,3,15,7,10,0
2688,0,1,2,True,True,48191,1,4,0,8,10,0
2689,1,1,2,True,True,48191,1,4,1,8,10,0
2690,2,1,2,True,True,48191,1,4,2,8,10,0
2691,3,1,2,True,True,48191,1,4,3,8,10,0
2692,0,1,2,True,True,48191,1,4,4,8,10,0
2693,1,1,2,True,True,48191,1,4,5,8,10,0
2694,2,1,2,True,True,48191,1,4,6,8,10,0
2695,3,1,2,True,True,48191,1,4,7,8,10,0
2696,0,1,2,True,True,48191,1,4,8,8,10,0
2697,1,1,2,True,True,48191,1,4,9,8,10,0
2698,2,1,2,True,True,48191,1,4,10,8,10,0
2699,3,1,2,True,True,48191,1,4,11,8,10,0
2700,0,3,2,True,True,48191,1,4,12,8,10,0
2701,1,3,2,True,True,48191,1,4,13,8,10,0
2702,2,3,2,True,True,48191,1,4,14,8,10,0
2703,3,3,2,True,True,48191,1,4,15,8,10,0
2704,0,1,2,True,True,48191,1,4,0,9,10,0
2705,1,1,2,True,True,48191,1,4,1,9,10,0
2706,2,1,2,True,True,48191,1,4,2,9,10,0
2707,3,1,2,True,True,48191,1,4,3,9,10,0
