k,q,w,ratio,n_rec,n_img,qk,one_over_e_ref,part_surv_full_count,part_surv_image_count,orbit_dim_image,orbit_dim_recurrent,R_active,R_passive_h1,R_passive_h2,ensemble,density,instance,seed,R_active_classes
3,2,1,0.3333333333333333,2,3,8,0.25,0.6666666666666666,0.6666666666666666,0.5283208335737188,0.33333333333333337,1.0,1.0,1.0,scc,2,49,160161,2.0
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,scc,2,50,160162,
3,2,1,0.3333333333333333,2,3,8,0.25,0.6666666666666666,0.6666666666666666,0.5283208335737188,0.33333333333333337,0.0,0.0,0.0,scc,2,51,160163,1.0
3,2,1,0.3333333333333333,4,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,scc,2,52,160164,4.0
3,2,1,0.3333333333333333,1,5,8,0.25,0.5,0.5,0.7739760316291208,0.0,,,,scc,2,53,160165,
3,2,1,0.3333333333333333,4,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,scc,2,54,160166,4.0
3,2,1,0.3333333333333333,4,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,scc,2,55,160167,4.0
3,2,1,0.3333333333333333,2,4,8,0.25,0.5,0.5,0.6666666666666667,0.33333333333333337,1.0,1.0,1.0,scc,2,56,160168,2.0
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,scc,2,57,160169,
3,2,1,0.3333333333333333,1,5,8,0.25,0.5,0.5,0.7739760316291208,0.0,,,,scc,2,58,160170,
3,2,1,0.3333333333333333,7,7,8,0.25,0.5,0.5,0.9357849740192015,0.9357849740192015,0.8270874753469162,0.7124143742160444,0.7124143742160444,scc,2,59,160171,5.0
3,4,1,0.3333333333333333,2,12,64,0.31640625,0.4166666666666667,0.3333333333333333,0.5974937501201928,0.16666666666666669,1.0,1.0,1.0,scc,2,0,170119,2.0
3,4,1,0.3333333333333333,18,23,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7539269926761689,0.6949875002403854,0.9802245459658266,0.8874115761940965,0.9369210703447151,scc,2,1,170120,17.0
3,4,1,0.3333333333333333,11,20,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7203213491478938,0.5765719364395496,1.0,0.8671944789536634,0.9163138199826525,scc,2,2,170121,11.0
3,4,1,0.3333333333333333,15,22,64,0.31640625,0.4166666666666667,0.3333333333333333,0.7432386031062164,0.6511484326014199,0.9175999207018439,0.511916049619631,0.7678740744294464,scc,2,3,170122,12.0
3,4,1,0.3333333333333333,16,26,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7834066196901821,0.6666666666666667,1.0,0.925109929535273,0.9767226489021297,scc,2,4,170123,16.0
3,4,1,0.3333333333333333,21,25,64,0.31640625,0.25,0.25,0.7739760316291208,0.7320529037964602,0.983974444213354,0.9671267134323301,0.9671267134323301,scc,2,5,170124,20.0
3,4,1,0.3333333333333333,7,23,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7539269926761689,0.46789248700960073,0.8270874753469162,0.7124143742160444,0.8270874753469162,scc,2,6,170125,5.0
3,4,1,0.3333333333333333,5,22,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7432386031062164,0.3869880158145604,0.43067655807339306,0.43067655807339306,0.43067655807339306,scc,2,7,170126,2.0
3,4,1,0.3333333333333333,2,18,64,0.31640625,0.4166666666666667,0.3333333333333333,0.6949875002403854,0.16666666666666669,1.0,1.0,1.0,scc,2,8,170127,2.0
3,4,1,0.3333333333333333,23,28,64,0.31640625,0.3333333333333333,0.27777777777777773,0.8012258203429341,0.7539269926761689,1.0,0.8416718857933595,0.9554258650310593,scc,2,9,170128,23.0
3,4,1,0.3333333333333333,20,27,64,0.31640625,0.25,0.25,0.7924812503605781,0.7203213491478938,0.945749848565416,0.768621786840241,0.8562011298888889,scc,2,10,170129,17.0
3,4,1,0.3333333333333333,5,15,64,0.31640625,0.3333333333333333,0.27777777777777773,0.6511484326014199,0.3869880158145604,0.43067655807339306,0.43067655807339306,0.43067655807339306,scc,2,11,170130,2.0
3,4,1,0.3333333333333333,11,24,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7641604167868594,0.5765719364395496,0.9602525677891275,0.9163138199826525,0.9602525677891275,scc,2,12,170131,10.0
3,4,1,0.3333333333333333,7,26,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7834066196901821,0.46789248700960073,1.0,0.7124143742160444,0.9207822211616018,scc,2,13,170132,7.0
3,4,1,0.3333333333333333,15,24,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7641604167868594,0.6511484326014199,1.0,0.9175999207018439,1.0,scc,2,14,170133,15.0
3,4,1,0.3333333333333333,20,22,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7432386031062164,0.7203213491478938,0.9648297958439285,0.768621786840241,0.829482217661603,scc,2,15,170134,18.0
3,4,1,0.3333333333333333,18,26,64,0.31640625,0.25,0.25,0.7834066196901821,0.6949875002403854,0.9369210703447151,0.7601875334318686,0.8874115761940965,scc,2,16,170135,15.0
3,4,1,0.3333333333333333,9,19,64,0.31640625,0.4166666666666667,0.3333333333333333,0.7079879189072643,0.5283208335737188,0.8856218745807111,0.8154648767857287,0.8856218745807111,scc,2,17,170136,7.0
3,4,1,0.3333333333333333,20,22,64,0.31640625,0.4166666666666667,0.3333333333333333,0.7432386031062164,0.7203213491478938,0.8562011298888889,0.46275642631951835,0.5372435736804817,scc,2,18,170137,13.0
3,4,1,0.3333333333333333,12,18,64,0.31640625,0.4166666666666667,0.3333333333333333,0.6949875002403854,0.5974937501201928,0.8368288369533894,0.4421141086977403,0.647685462377997,scc,2,19,170138,8.0
3,4,1,0.3333333333333333,18,24,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7641604167868594,0.6949875002403854,0.9592498662725258,0.6199062332840658,0.7601875334318686,scc,2,20,170139,16.0
3,4,1,0.3333333333333333,18,22,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7432386031062164,0.6949875002403854,0.9802245459658266,0.7194373997043944,0.8597186998521973,scc,2,21,170140,17.0
3,4,1,0.3333333333333333,16,25,64,0.31640625,0.4166666666666667,0.3055555555555555,0.7739760316291208,0.6666666666666667,0.8648579046593244,0.75,0.8304820237218407,scc,2,22,170141,11.0
3,4,1,0.3333333333333333,12,24,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7641604167868594,0.5974937501201928,0.9266284080291269,0.647685462377997,0.7210570543488701,scc,2,23,170142,10.0
3,4,1,0.3333333333333333,11,25,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7739760316291208,0.5765719364395496,1.0,0.9602525677891275,1.0,scc,2,24,170143,11.0
3,4,1,0.3333333333333333,9,22,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7432386031062164,0.5283208335737188,1.0,0.8154648767857287,1.0,scc,2,25,170144,9.0
3,4,1,0.3333333333333333,17,24,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7641604167868594,0.6812438068750567,0.9053145831190337,0.733951626354678,0.846351820920547,scc,2,26,170145,13.0
3,4,1,0.3333333333333333,16,24,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7641604167868594,0.6666666666666667,1.0,0.8304820237218407,0.9767226489021297,scc,2,27,170146,16.0
3,4,1,0.3333333333333333,5,17,64,0.31640625,0.4166666666666667,0.3333333333333333,0.6812438068750567,0.3869880158145604,1.0,1.0,1.0,scc,2,28,170147,5.0
3,4,1,0.3333333333333333,2,20,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7203213491478938,0.16666666666666669,1.0,1.0,1.0,scc,2,29,170148,2.0
3,4,1,0.3333333333333333,23,23,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7539269926761689,0.7539269926761689,1.0,0.9035938671686059,0.9858230443082923,scc,2,30,170149,23.0
3,4,1,0.3333333333333333,17,25,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7739760316291208,0.6812438068750567,0.978602168472904,0.8770630192749421,0.978602168472904,scc,2,31,170150,16.0
3,4,1,0.3333333333333333,21,23,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7539269926761689,0.7320529037964602,0.9305936816070189,0.8424800309172651,0.9305936816070189,scc,2,32,170151,17.0
3,4,1,0.3333333333333333,12,20,64,0.31640625,0.4166666666666667,0.3333333333333333,0.7203213491478938,0.5974937501201928,0.8842282173954806,0.8842282173954806,0.8842282173954806,scc,2,33,170152,9.0
3,4,1,0.3333333333333333,18,22,64,0.31640625,0.4166666666666667,0.3333333333333333,0.7432386031062164,0.6949875002403854,0.9130511749589498,0.9130511749589498,0.9130511749589498,scc,2,34,170153,14.0
3,4,1,0.3333333333333333,14,18,64,0.31640625,0.4166666666666667,0.3333333333333333,0.6949875002403854,0.6345591536762674,0.9086181061280522,0.4162896638657993,0.6098533345119623,scc,2,35,170154,11.0
3,4,1,0.3333333333333333,20,29,64,0.31640625,0.25,0.25,0.8096634991879288,0.7203213491478938,0.9828778776927557,0.829482217661603,0.9648297958439285,scc,2,36,170155,19.0
3,4,1,0.3333333333333333,11,22,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7432386031062164,0.5765719364395496,1.0,0.8671944789536634,0.9602525677891275,scc,2,37,170156,11.0
3,4,1,0.3333333333333333,13,19,64,0.31640625,0.4166666666666667,0.3333333333333333,0.7079879189072643,0.6167399530235154,1.0,0.8566346820627895,0.9348704159880586,scc,2,38,170157,13.0
3,4,1,0.3333333333333333,14,19,64,0.31640625,0.4166666666666667,0.3333333333333333,0.7079879189072643,0.6345591536762674,1.0,0.9719187714029215,1.0,scc,2,39,170158,14.0
3,4,1,0.3333333333333333,16,23,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7539269926761689,0.6666666666666667,0.9518387305144009,0.75,0.8962406251802891,scc,2,40,170159,14.0
3,4,1,0.3333333333333333,8,18,64,0.31640625,0.4166666666666667,0.3333333333333333,0.6949875002403854,0.5,1.0,0.9357849740192015,1.0,scc,2,41,170160,8.0
3,4,1,0.3333333333333333,7,19,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7079879189072643,0.46789248700960073,0.9207822211616018,0.7124143742160444,0.9207822211616018,scc,2,42,170161,6.0
3,4,1,0.3333333333333333,25,29,64,0.31640625,0.25,0.25,0.8096634991879288,0.7739760316291208,0.9740960467331898,0.8198692565977803,0.9458340748040764,scc,2,43,170162,23.0
3,4,1,0.3333333333333333,5,17,64,0.31640625,0.4166666666666667,0.3333333333333333,0.6812438068750567,0.3869880158145604,0.43067655807339306,0.43067655807339306,0.43067655807339306,scc,2,44,170163,2.0
3,4,1,0.3333333333333333,12,24,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7641604167868594,0.5974937501201928,0.2789429456511298,0.2789429456511298,0.2789429456511298,scc,2,45,170164,2.0
3,4,1,0.3333333333333333,12,18,64,0.31640625,0.4166666666666667,0.3333333333333333,0.6949875002403854,0.5974937501201928,0.8842282173954806,0.783091851446946,0.8368288369533894,scc,2,46,170165,9.0
3,4,1,0.3333333333333333,4,17,64,0.31640625,0.4166666666666667,0.3333333333333333,0.6812438068750567,0.33333333333333337,1.0,1.0,1.0,scc,2,47,170166,4.0
3,4,1,0.3333333333333333,3,15,64,0.31640625,0.4166666666666667,0.3333333333333333,0.6511484326014199,0.2641604167868594,1.0,1.0,1.0,scc,2,48,170167,3.0
3,4,1,0.3333333333333333,5,22,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7432386031062164,0.3869880158145604,1.0,1.0,1.0,scc,2,49,170168,5.0
3,4,1,0.3333333333333333,20,21,64,0.31640625,0.4166666666666667,0.3055555555555555,0.7320529037964602,0.7203213491478938,0.9039693650225663,0.7334515826841693,0.8004371064686714,scc,2,50,170169,15.0
3,4,1,0.3333333333333333,4,21,64,0.31640625,0.4166666666666667,0.3333333333333333,0.7320529037964602,0.33333333333333337,1.0,1.0,1.0,scc,2,51,170170,4.0
3,4,1,0.3333333333333333,33,34,64,0.31640625,0.25,0.25,0.8479104735417233,0.8407323532264089,1.0,0.9089223387851131,0.972741320266343,scc,2,52,170171,33.0
3,4,1,0.3333333333333333,10,19,64,0.31640625,0.4166666666666667,0.3055555555555555,0.7079879189072643,0.5536546824812272,0.9542425094393249,0.9542425094393249,0.9542425094393249,scc,2,53,170172,9.0
3,4,1,0.3333333333333333,7,15,64,0.31640625,0.4166666666666667,0.3333333333333333,0.6511484326014199,0.46789248700960073,1.0,0.9207822211616018,1.0,scc,2,54,170173,7.0
3,4,1,0.3333333333333333,16,20,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7203213491478938,0.6666666666666667,0.8962406251802891,0.646240625180289,0.701838730514401,scc,2,55,170174,12.0
3,4,1,0.3333333333333333,2,20,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7203213491478938,0.16666666666666669,1.0,1.0,1.0,scc,2,56,170175,2.0
3,4,1,0.3333333333333333,12,23,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7539269926761689,0.5974937501201928,0.9649840459813438,0.9266284080291269,0.9649840459813438,scc,2,57,170176,11.0
3,4,1,0.3333333333333333,10,17,64,0.31640625,0.4166666666666667,0.3333333333333333,0.6812438068750567,0.5536546824812272,1.0,0.9542425094393249,1.0,scc,2,58,170177,10.0
3,4,1,0.3333333333333333,17,23,64,0.31640625,0.3333333333333333,0.27777777777777773,0.7539269926761689,0.6812438068750567,1.0,0.8770630192749421,0.9053145831190337,scc,2,59,170178,17.0
3,6,1,0.3333333333333333,30,51,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7314645557900091,0.632748133901309,0.9690225224134634,0.7541312866141433,0.934392648742673,scc,2,0,180126,27.0
3,6,1,0.3333333333333333,4,39,216,0.3348979766803842,0.3888888888888889,0.27777777777777773,0.6815575619101785,0.25790187148969435,1.0,1.0,1.0,scc,2,1,180127,4.0
3,6,1,0.3333333333333333,33,55,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.7455117449365666,0.6504793419570769,0.920597415644702,0.8707324048933305,0.9089223387851131,scc,2,2,180128,25.0
3,6,1,0.3333333333333333,23,56,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.7488638514017723,0.5833175471333432,1.0,0.9218233423019256,1.0,scc,2,3,180129,23.0
3,6,1,0.3333333333333333,33,52,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7350770358113868,0.6504793419570769,0.98211919869119,0.9426082478202944,0.98211919869119,scc,2,4,180130,31.0
3,6,1,0.3333333333333333,34,54,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7420981285103055,0.6560330939463702,1.0,0.9738049131714716,0.9915343417267494,scc,2,5,180131,34.0
3,6,1,0.3333333333333333,30,51,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7314645557900091,0.632748133901309,0.9690225224134634,0.934392648742673,0.9690225224134634,scc,2,6,180132,27.0
3,6,1,0.3333333333333333,32,51,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7314645557900091,0.644754678724236,0.9400879436282185,0.9400879436282185,0.9400879436282185,scc,2,7,180133,26.0
3,6,1,0.3333333333333333,29,45,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7081795957449479,0.6264411951523844,0.9895787832186365,0.84139127867111,0.9179598732703959,scc,2,8,180134,28.0
3,6,1,0.3333333333333333,30,51,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.7314645557900091,0.632748133901309,0.9579263337046495,0.7759200756309999,0.9088100767170803,scc,2,9,180135,26.0
3,6,1,0.3333333333333333,27,54,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7420981285103055,0.6131471927654584,1.0,0.8933812864154583,0.9513499434000904,scc,2,10,180136,27.0
3,6,1,0.3333333333333333,40,60,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7616990696461562,0.6862676078025173,0.9788657931386814,0.9220136965628004,0.9714383413802461,scc,2,11,180137,37.0
3,6,1,0.3333333333333333,31,49,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7240220883344611,0.638848250088057,0.9904513846818753,0.9487794636410023,0.980579026499701,scc,2,12,180138,30.0
3,6,1,0.3333333333333333,43,54,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7420981285103055,0.6997219177181192,1.0,0.9296255061987647,0.9873370074645784,scc,2,13,180139,43.0
3,6,1,0.3333333333333333,23,44,216,0.3348979766803842,0.3333333333333333,0.2222222222222222,0.7039988158582852,0.5833175471333432,1.0,0.9554258650310593,0.9709864627580668,scc,2,14,180140,23.0
3,6,1,0.3333333333333333,27,55,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.7455117449365666,0.6131471927654584,0.9513499434000904,0.8007245009109598,0.9089443426202807,scc,2,15,180141,23.0
3,6,1,0.3333333333333333,40,57,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7521566254233184,0.6862676078025173,0.9714383413802461,0.9309025266888221,0.9638016383333955,scc,2,16,180142,36.0
3,6,1,0.3333333333333333,45,58,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.7553921308972315,0.7081795957449479,1.0,0.9555841027413661,1.0,scc,2,17,180143,45.0
3,6,1,0.3333333333333333,39,55,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7455117449365666,0.6815575619101785,0.9704621908697634,0.8177103493587502,0.9191317508042588,scc,2,18,180144,35.0
3,6,1,0.3333333333333333,44,55,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7455117449365666,0.7039988158582852,1.0,0.9318667576827708,0.9939248503778352,scc,2,19,180145,44.0
3,6,1,0.3333333333333333,23,44,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7039988158582852,0.5833175471333432,0.9035938671686059,0.7343611355735556,0.7925087653372185,scc,2,20,180146,17.0
3,6,1,0.3333333333333333,12,41,216,0.3348979766803842,0.3333333333333333,0.2222222222222222,0.6908613442971838,0.4622842690781805,1.0,0.9266284080291269,0.9649840459813438,scc,2,21,180147,12.0
3,6,1,0.3333333333333333,44,58,216,0.3348979766803842,0.27777777777777773,0.18888888888888888,0.7553921308972315,0.7039988158582852,1.0,0.8987914747127659,0.9877067430189209,scc,2,22,180148,44.0
3,6,1,0.3333333333333333,22,44,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7039988158582852,0.5750478801134381,0.9849500560613943,0.9165882988692126,0.9849500560613943,scc,2,23,180149,21.0
3,6,1,0.3333333333333333,33,52,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.7350770358113868,0.6504793419570769,0.920597415644702,0.856778434163472,0.920597415644702,scc,2,24,180150,25.0
3,6,1,0.3333333333333333,34,52,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.7350770358113868,0.6560330939463702,0.9449415302021363,0.8765531577900053,0.9239261032098017,scc,2,25,180151,28.0
3,6,1,0.3333333333333333,33,55,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7455117449365666,0.6504793419570769,1.0,0.8707324048933305,1.0,scc,2,26,180152,33.0
3,6,1,0.3333333333333333,22,48,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7201861405678749,0.5750478801134381,1.0,0.9165882988692126,0.9849500560613943,scc,2,27,180153,22.0
3,6,1,0.3333333333333333,39,52,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7350770358113868,0.6815575619101785,0.9856304496633659,0.9191317508042588,0.9856304496633659,scc,2,28,180154,37.0
3,6,1,0.3333333333333333,25,44,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7039988158582852,0.5988296011359514,0.9602863302391856,0.8979444735226818,0.9147414002175752,scc,2,29,180155,22.0
3,6,1,0.3333333333333333,36,57,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7521566254233184,0.6666666666666666,0.9840496409195555,0.9582723751320855,0.9840496409195555,scc,2,30,180156,34.0
3,6,1,0.3333333333333333,39,52,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7350770358113868,0.6815575619101785,0.9704621908697634,0.9373357230423479,0.9625497985932814,scc,2,31,180157,35.0
3,6,1,0.3333333333333333,34,52,216,0.3348979766803842,0.3333333333333333,0.2222222222222222,0.7350770358113868,0.6560330939463702,0.9738049131714716,0.7273644709769791,0.8765531577900053,scc,2,32,180158,31.0
3,6,1,0.3333333333333333,38,51,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7314645557900091,0.6767251635796795,1.0,0.8369622887372179,0.925695140163981,scc,2,33,180159,38.0
3,6,1,0.3333333333333333,43,55,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7455117449365666,0.6997219177181192,1.0,0.9671344379015094,1.0,scc,2,34,180160,43.0
3,6,1,0.3333333333333333,27,54,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7420981285103055,0.6131471927654584,1.0,0.9513499434000904,1.0,scc,2,35,180161,27.0
3,6,1,0.3333333333333333,11,38,216,0.3348979766803842,0.3333333333333333,0.2222222222222222,0.6767251635796795,0.4460969443685908,1.0,1.0,1.0,scc,2,36,180162,11.0
3,6,1,0.3333333333333333,26,46,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7122684828781903,0.6061261000665397,0.9194731459286916,0.674389034116991,0.7872539464466368,scc,2,37,180163,20.0
3,6,1,0.3333333333333333,44,52,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7350770358113868,0.7039988158582852,0.9612589514865094,0.8045374921052874,0.9158462545681681,scc,2,38,180164,38.0
3,6,1,0.3333333333333333,42,56,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7488638514017723,0.6953443775005639,0.9869463678836761,0.9187508675692698,0.9660880391837954,scc,2,39,180165,40.0
3,6,1,0.3333333333333333,46,60,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.7616990696461562,0.7122684828781903,1.0,0.921047483801923,0.9883896771811544,scc,2,40,180166,46.0
3,6,1,0.3333333333333333,6,48,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.7201861405678749,0.3333333333333333,1.0,1.0,1.0,scc,2,41,180167,6.0
3,6,1,0.3333333333333333,25,41,216,0.3348979766803842,0.3333333333333333,0.2222222222222222,0.6908613442971838,0.5988296011359514,0.9602863302391856,0.9306765580733931,0.9602863302391856,scc,2,42,180168,22.0
3,6,1,0.3333333333333333,53,64,216,0.3348979766803842,0.16666666666666666,0.16666666666666666,0.773705614469083,0.7386207024879751,0.975041910065606,0.9162011859404885,0.9643223923713217,scc,2,43,180169,48.0
3,6,1,0.3333333333333333,50,59,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.7585723258681307,0.7277805368807986,1.0,0.9429595503388948,1.0,scc,2,44,180170,50.0
3,6,1,0.3333333333333333,47,60,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7616990696461562,0.7162694301017275,0.9645271950236168,0.7907547327201654,0.9307484567252631,scc,2,45,180171,41.0
3,6,1,0.3333333333333333,53,64,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.773705614469083,0.7386207024879751,1.0,0.9227436485525188,0.9952023187751823,scc,2,46,180172,53.0
3,6,1,0.3333333333333333,19,43,216,0.3348979766803842,0.3333333333333333,0.2222222222222222,0.6997219177181192,0.5477742278348322,0.9816375134099121,0.9197168697545395,0.941635653466553,scc,2,47,180173,18.0
3,6,1,0.3333333333333333,9,41,216,0.3348979766803842,0.3333333333333333,0.2222222222222222,0.6908613442971838,0.4087647951769723,1.0,1.0,1.0,scc,2,48,180174,9.0
3,6,1,0.3333333333333333,18,46,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7122684828781903,0.5377157309218195,0.9369210703447151,0.5568273036287807,0.6199062332840658,scc,2,49,180175,15.0
3,6,1,0.3333333333333333,23,54,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7420981285103055,0.5833175471333432,0.9858230443082923,0.9554258650310593,0.9709864627580668,scc,2,50,180176,22.0
3,6,1,0.3333333333333333,34,53,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7386207024879751,0.6560330939463702,0.982808161164113,0.7483798979693137,0.9012277128680346,scc,2,51,180177,32.0
3,6,1,0.3333333333333333,19,49,216,0.3348979766803842,0.27777777777777773,0.19444444444444442,0.7240220883344611,0.5477742278348322,1.0,0.941635653466553,0.9816375134099121,scc,2,52,180178,19.0
3,6,1,0.3333333333333333,26,52,216,0.3348979766803842,0.2222222222222222,0.17777777777777778,0.7350770358113868,0.6061261000665397,0.975432677718585,0.8509842142134526,0.9344481976498601,scc,2,53,180179,24.0
3,6,1,0.3333333333333333,7,42,216,0.3348979766803842,0.3333333333333333,0.2222222222222222,0.6953443775005639,0.36201104416723057,1.0,0.9207822211616018,1.0,scc,2,54,180180,7.0
