graph_id,cycle_id,length,observers,min_edge_mi_bits,mean_edge_mi_bits,product_edge_score,live_cycle,edge_pairs
74,56,6,0 3 11 12 10 9,0.018051159748045276,0.5604189554763571,0.00022987903153376578,0,0-3 3-11 11-12 10-12 9-10 0-9
74,57,6,1 2 4 9 6 13,0.06426908063743797,0.515870751989942,0.00041058864741313827,1,1-2 2-4 4-9 6-9 6-13 1-13
74,58,6,1 2 4 9 7 13,0.20443400292496472,0.659610491090888,0.01478843657794111,1,1-2 2-4 4-9 7-9 7-13 1-13
74,59,6,2 4 3 9 10 11,0.1527634105872857,0.341002324079271,0.0006014203466709493,1,2-4 3-4 3-9 9-10 10-11 2-11
74,60,6,2 4 3 9 12 11,0.1527634105872857,0.4667735107578852,0.0007767052531919399,1,2-4 3-4 3-9 9-12 11-12 2-11
74,61,6,2 4 9 5 12 11,0.20443400292496472,0.7767470796100184,0.01836943492630702,1,2-4 4-9 5-9 5-12 11-12 2-11
74,62,6,2 4 9 10 12 11,0.20443400292496472,0.7923071064154709,0.02417425854950509,1,2-4 4-9 9-10 10-12 11-12 2-11
74,63,6,2 4 9 12 10 11,0.20443400292496472,0.6493991899224234,0.015035003472447152,1,2-4 4-9 9-12 10-12 10-11 2-11
74,64,6,3 4 9 5 12 11,0.1527634105872857,0.8067760011427668,0.023386848541816455,1,3-4 4-9 5-9 5-12 11-12 3-11
74,65,6,3 4 9 10 12 11,0.1527634105872857,0.8223360279482193,0.03077719731587011,1,3-4 4-9 9-10 10-12 11-12 3-11
74,66,6,3 4 9 12 10 11,0.1527634105872857,0.6794281114551716,0.01914165299294243,1,3-4 4-9 9-12 10-12 10-11 3-11
74,67,6,3 9 5 12 10 11,0.17004695762508115,0.5460839995156654,0.013090514791634231,1,3-9 5-9 5-12 10-12 10-11 3-11
75,0,3,0 1 7,0.01207370280172304,0.26531390288388446,0.00180750590435244,0,0-1 1-7 0-7
75,1,4,1 4 5 13,0.018399664050983144,0.40048260855306117,0.00035074998933485126,0,1-4 4-5 5-13 1-13
75,2,5,1 7 8 12 11,0.01207370280172304,0.6119770312030248,0.00010309567256547625,0,1-7 7-8 8-12 11-12 1-11
75,3,6,0 1 11 12 8 7,0.014578750870349655,0.6386132431772219,0.0012783188649400708,0,0-1 1-11 11-12 8-12 7-8 0-7
75,4,6,1 4 5 6 8 7,0.01207370280172304,0.7085405891987587,0.0003038891413026491,0,1-4 4-5 5-6 6-8 7-8 1-7
75,5,6,1 7 8 6 5 13,0.01207370280172304,0.6306170517455116,8.834002148088146e-05,0,1-7 7-8 6-8 5-6 5-13 1-13
76,0,3,0 1 4,0.20443400292496516,0.7528232528548372,0.041793261551924664,1,0-1 1-4 0-4
77,0,3,0 4 5,0.03699120341300732,0.3846066759011751,0.011290959524794229,0,0-4 4-5 0-5
77,1,3,2 4 5,0.09209535595207408,0.45465901674899456,0.03492509177260139,1,2-4 4-5 2-5
77,2,3,4 5 6,0.04947281462760378,0.6755632720300287,0.023609268250494322,0,4-5 5-6 4-6
77,3,4,0 4 2 5,0.03699120341300732,0.39084076875638596,0.0017315561987649032,0,0-4 2-4 2-5 0-5
77,4,4,0 4 6 5,0.03699120341300732,0.5565189602171616,0.001170527340446896,0,0-4 4-6 5-6 0-5
77,5,4,2 4 6 5,0.04947281462760378,0.6090582158530262,0.003620664364058279,0,2-4 4-6 5-6 2-5
78,0,3,0 1 4,0.02321218223518473,0.2789310606771835,0.00219917497206112,0,0-1 1-4 0-4
78,1,3,1 3 4,0.0223915176396563,0.8147146952324956,0.01506396839160563,0,1-3 3-4 1-4
78,2,4,0 1 3 2,0.0223915176396563,0.3945198849337206,1.6879512231742993e-05,0,0-1 1-3 2-3 0-2
78,3,4,0 1 3 4,0.0223915176396563,0.48385764443448454,7.319601685506739e-05,0,0-1 1-3 3-4 0-4
78,4,4,0 2 3 4,0.03247583986004132,0.8555756794307846,0.004573496365176482,0,0-2 2-3 3-4 0-4
78,5,5,0 1 4 3 2,0.02321218223518473,0.7954881180306114,0.0005071450938942564,0,0-1 1-4 3-4 2-3 0-2
78,6,5,0 2 3 1 4,0.0223915176396563,0.47368967145921265,6.889500468414174e-05,0,0-2 2-3 1-3 1-4 0-4
79,0,3,0 2 3,0.2391530772077144,0.3603350323015075,0.03448717897546743,1,0-2 2-3 0-3
79,1,3,2 3 5,0.16119234063057286,0.800177658874285,0.03857987732360591,1,2-3 3-5 2-5
79,2,3,2 4 5,0.0672812876145934,0.25008528328165475,0.005658847280250689,1,2-4 4-5 2-5
79,3,4,0 2 5 3,0.16119234063057286,0.7507142003857032,0.023226599518939742,1,0-2 2-5 3-5 0-3
79,4,4,2 3 5 4,0.0672812876145934,0.7071010363016684,0.008402335382314769,1,2-3 3-5 4-5 2-4
79,5,5,0 2 4 5 3,0.0672812876145934,0.6861455940253263,0.005058535497971407,1,0-2 2-4 4-5 3-5 0-3
82,0,3,0 2 3,0.037192852287036615,0.9145255267100225,0.02864242395207654,0,0-2 2-3 0-3
82,1,4,1 3 4 6,0.01141309264681345,0.5597194609676964,0.00011522765946210507,0,1-3 3-4 4-6 1-6
82,2,4,1 3 5 6,0.01141309264681345,0.8195234110654224,0.00016939895245484177,0,1-3 3-5 5-6 1-6
82,3,4,3 4 6 5,0.014153848265269886,1.016880874230361,0.00029451203792166844,0,3-4 4-6 5-6 3-5
84,0,3,1 4 13,0.0962065281555784,0.3300499057544492,0.0077318033029016185,1,1-4 4-13 1-13
84,1,3,3 4 8,0.02619485277464939,0.2529499441503414,0.0005854717380984384,0,3-4 4-8 3-8
84,2,3,4 9 13,0.0962065281555784,0.12499742327908914,0.0018367319503085314,1,4-9 9-13 4-13
84,3,3,9 12 13,0.04109428233231949,0.32445273536701835,0.004033532532595852,0,9-12 12-13 9-13
84,4,4,1 4 9 13,0.1014041129563581,0.29318223269736454,0.0015343254649098604,1,1-4 4-9 9-13 1-13
84,5,4,4 9 12 13,0.04109428233231949,0.2765947193297793,0.0005061305460509803,0,4-9 9-12 12-13 4-13
84,6,5,0 5 4 8 14,0.03189485195530839,0.3568194411011594,1.2385797467109052e-05,0,0-5 4-5 4-8 8-14 0-14
84,7,5,1 4 9 12 13,0.04109428233231949,0.3808231076542616,0.00042279930135930005,0,1-4 4-9 9-12 12-13 1-13
84,8,6,0 5 4 3 8 14,0.02619485277464939,0.41319288900770074,7.128345292446691e-06,0,0-5 4-5 3-4 3-8 8-14 0-14
87,0,3,0 1 3,0.5078560636920488,0.8397598089522137,0.25972945609691905,1,0-1 1-3 0-3
92,0,3,2 4 8,0.08718548906289358,0.7059415170974868,0.046264026156359994,1,2-4 4-8 2-8
92,1,3,2 5 8,0.021915437540773297,0.36970030886788896,0.0019107081400196178,0,2-5 5-8 2-8
92,2,3,2 7 8,0.08718548906289358,0.5779298288253617,0.01278174121304428,1,2-7 7-8 2-8
92,3,4,0 2 7 6,0.03191928899873542,0.45052886348223053,0.002918096655551534,0,0-2 2-7 6-7 0-6
92,4,4,2 4 8 5,0.021915437540773297,0.763138624942585,0.011629187224986584,0,2-4 4-8 5-8 2-5
92,5,4,2 4 8 7,0.1466039974131914,0.9193107649106895,0.07779380770644172,1,2-4 4-8 7-8 2-7
92,6,4,2 5 8 7,0.021915437540773297,0.6671298587384912,0.003212890748536486,0,2-5 5-8 7-8 2-7
92,7,5,0 2 8 7 6,0.03191928899873542,0.6485393891157248,0.0017353939083257378,0,0-2 2-8 7-8 6-7 0-6
92,8,6,0 2 4 8 7 6,0.03191928899873542,0.864358419790883,0.010562168154480151,0,0-2 2-4 4-8 7-8 6-7 0-6
92,9,6,0 2 5 8 7 6,0.021915437540773297,0.696237815676084,0.00043621842597127403,0,0-2 2-5 5-8 7-8 6-7 0-6
93,0,3,0 2 3,0.059188659747844596,0.691722097235402,0.007879287209214225,1,0-2 2-3 0-3
93,1,3,0 3 6,0.019952283421613703,0.2018945948728509,0.001202167855536552,0,0-3 3-6 0-6
93,2,4,0 2 3 6,0.019952283421613703,0.6036517349480336,0.0005345092090471968,0,0-2 2-3 3-6 0-6
94,0,3,1 2 7,0.033565648196300035,0.2779801144817224,0.0032661366187659462,0,1-2 2-7 1-7
94,1,3,2 3 7,0.019163710684285018,0.5562213454021209,0.0028649809855115244,0,2-3 3-7 2-7
94,2,3,2 6 7,0.020909243422817525,0.6920162103914871,0.0031259386981315777,0,2-6 6-7 2-7
94,3,3,5 7 8,0.5052408149441479,0.5366944608676257,0.15418397310985346,1,5-7 7-8 5-8
94,4,4,1 2 3 7,0.019163710684285018,0.5509009321518437,0.0004186699727830113,0,1-2 2-3 3-7 1-7
94,5,4,1 2 6 7,0.020909243422817525,0.6527470808938683,0.0004568046616317918,0,1-2 2-6 6-7 1-7
94,6,4,2 3 7 6,0.019163710684285018,0.8614280040841672,0.0004006986915821644,0,2-3 3-7 6-7 2-6
95,0,3,0 3 8,0.005853190922777252,0.10152970165210225,0.00013013913714895884,0,0-3 3-8 0-8
95,1,3,0 3 9,0.024426214155886417,0.0947393866166711,0.00040934488139889226,0,0-3 3-9 0-9
95,2,3,0 8 9,0.005853190922777252,0.5100931350262212,0.00014297129497504757,0,0-8 8-9 0-9
95,3,3,1 2 6,0.04845319291912231,0.5580600249018466,0.00609186885831697,0,1-2 2-6 1-6
95,4,3,3 8 9,0.11919370106404648,0.5924437901558318,0.018849014093839718,1,3-8 8-9 3-9
95,5,3,4 6 11,0.5550365325772657,0.7237837298712214,0.35425968604579056,1,4-6 6-11 4-11
95,6,3,9 10 11,0.6022170014624826,0.9172048239367273,0.391078197350113,1,9-10 10-11 9-11
95,7,4,0 3 8 9,0.024426214155886417,0.455790532047354,0.0005430894833265487,0,0-3 3-8 8-9 0-9
95,8,4,0 3 9 8,0.005853190922777252,0.44141128415422604,9.809026191281167e-05,0,0-3 3-9 8-9 0-8
95,9,4,0 8 3 9,0.005853190922777252,0.07690269388653981,2.6948679539991875e-06,0,0-8 3-8 3-9 0-9
95,10,4,1 3 5 6,0.034594441114639274,0.46469573098457795,0.0008631990504698395,0,1-3 3-5 5-6 1-6
95,11,5,1 2 6 5 3,0.034594441114639274,0.6563018470142034,0.0003326635443887765,0,1-2 2-6 5-6 3-5 1-3
95,12,5,1 3 8 7 6,0.12572688178641744,0.5181569491142943,0.0024008830093238272,1,1-3 3-8 7-8 6-7 1-6
95,13,5,1 3 9 11 6,0.11919370106404648,0.35581155573891027,0.0013254662948406514,1,1-3 3-9 9-11 6-11 1-6
95,14,5,3 5 6 7 8,0.034594441114639274,0.7602381407724876,0.003328684869053253,0,3-5 5-6 6-7 7-8 3-8
95,15,5,3 5 6 11 9,0.034594441114639274,0.5978927473971036,0.001837682045706486,0,3-5 5-6 6-11 9-11 3-9
95,16,5,6 7 8 9 11,0.6084585933443498,0.9888268376302364,0.27117008505854007,1,6-7 7-8 8-9 9-11 6-11
95,17,6,0 3 1 6 7 8,0.005853190922777252,0.42984975195348,1.2494194233934039e-05,0,0-3 1-3 1-6 6-7 7-8 0-8
95,18,6,0 3 1 6 11 9,0.024426214155886417,0.3041480894027453,3.819015687759639e-05,0,0-3 1-3 1-6 6-11 9-11 0-9
95,19,6,0 3 5 6 7 8,0.005853190922777252,0.6315840783353078,1.7322474746165006e-05,0,0-3 3-5 5-6 6-7 7-8 0-8
95,20,6,0 3 5 6 11 9,0.024426214155886417,0.505882415784573,5.294843474319368e-05,0,0-3 3-5 5-6 6-11 9-11 0-9
95,21,6,0 8 7 6 11 9,0.005853190922777252,0.5790689322049744,3.876953821931328e-05,0,0-8 7-8 6-7 6-11 9-11 0-9
95,22,6,1 2 6 7 8 3,0.04845319291912231,0.6689185094506961,0.0009252631257063256,0,1-2 2-6 6-7 7-8 3-8 1-3
95,23,6,1 2 6 11 9 3,0.04845319291912231,0.5336306816378761,0.0005108141805410343,0,1-2 2-6 6-11 9-11 3-9 1-3
95,24,6,1 3 8 9 11 6,0.12572688178641744,0.5530002911723256,0.0017585337888475973,1,1-3 3-8 8-9 9-11 6-11 1-6
95,25,6,1 3 9 8 7 6,0.11919370106404648,0.6753067962053448,0.0018096265917072567,1,1-3 3-9 8-9 7-8 6-7 1-6
95,26,6,1 3 9 10 11 6,0.11919370106404648,0.5386462183015558,0.0012291676116187255,1,1-3 3-9 9-10 10-11 6-11 1-6
95,27,6,1 3 9 11 4 6,0.11919370106404648,0.42964211989832496,0.0009969884120953044,1,1-3 3-9 9-11 4-11 4-6 1-6
95,28,6,3 5 6 4 11 9,0.034594441114639274,0.6313764462801528,0.0013822665365513672,0,3-5 5-6 4-6 4-11 9-11 3-9
95,29,6,3 5 6 7 8 9,0.034594441114639274,0.8770411225871726,0.0025089421812972195,0,3-5 5-6 6-7 7-8 8-9 3-9
95,30,6,3 5 6 11 9 8,0.034594441114639274,0.7547346175541535,0.00243810497717857,0,3-5 5-6 6-11 9-11 8-9 3-8
95,31,6,3 5 6 11 10 9,0.034594441114639274,0.7403805446833834,0.0017041695136481854,0,3-5 5-6 6-11 10-11 9-10 3-9
95,32,6,3 8 7 6 11 9,0.11919370106404648,0.6202442597697796,0.005111288755096138,1,3-8 7-8 6-7 6-11 9-11 3-9
95,33,6,4 6 7 8 9 11,0.5550365325772657,0.9571548548077633,0.20396854568283437,1,4-6 6-7 7-8 8-9 9-11 4-11
95,34,6,6 7 8 9 10 11,0.6022170014624826,1.0661589532109943,0.25146885069146446,1,6-7 7-8 8-9 9-10 10-11 6-11
96,0,3,0 6 15,0.03138680401139604,0.26933117041984084,0.0009933093266458362,0,0-6 6-15 0-15
96,1,3,1 6 15,0.020159993398007447,0.26319198043835995,0.000531684156902836,0,1-6 6-15 1-15
96,2,3,1 14 15,0.0,0.01951363807698551,0.0,0,1-14 14-15 1-15
96,3,3,1 15 16,0.03595735457272253,0.29894894180273957,0.0011613321962586271,0,1-15 15-16 1-16
96,4,3,3 4 11,0.015303034225468082,0.086002986078205,0.00011973219504002645,0,3-4 4-11 3-11
96,5,4,0 6 1 15,0.020159993398007447,0.032663066471475655,9.81718624622298e-07,0,0-6 1-6 1-15 0-15
96,6,4,0 6 5 13,0.017188220056548076,0.05447191208717139,3.456983244195783e-06,0,0-6 5-6 5-13 0-13
96,7,4,0 6 7 8,0.02414917302686037,0.3257730564891306,0.0002682764568159926,0,0-6 6-7 7-8 0-8
96,8,4,1 6 15 14,0.0,0.19405053660014782,0.0,0,1-6 6-15 14-15 1-14
96,9,4,1 6 15 16,0.020159993398007447,0.40362701439446336,0.0004775674521851658,0,1-6 6-15 15-16 1-16
96,10,4,1 14 15 16,0.0,0.22086825762343254,0.0,0,1-14 14-15 15-16 1-16
96,11,4,3 4 5 13,0.015303034225468082,0.2123368471112267,1.6631677135178502e-05,0,3-4 4-5 5-13 3-13
96,12,4,4 5 10 11,0.08327628593790548,0.634831190168263,0.012795863944827604,1,4-5 5-10 10-11 4-11
96,13,5,0 6 1 14 15,0.0,0.023455694194282818,0.0,0,0-6 1-6 1-14 14-15 0-15
96,14,5,0 6 1 16 15,0.020159993398007447,0.19111687642973524,8.817958109842173e-07,0,0-6 1-6 1-16 15-16 0-15
96,15,5,0 6 5 10 8,0.02414917302686037,0.21245838278283688,5.74565093223638e-06,0,0-6 5-6 5-10 8-10 0-8
96,16,5,0 8 7 6 15,0.02414917302686037,0.40966242583865053,0.00027050349710518423,0,0-8 7-8 6-7 6-15 0-15
96,17,5,0 8 10 5 13,0.017188220056548076,0.19860058025645974,1.6015658143974845e-06,0,0-8 8-10 5-10 5-13 0-13
96,18,5,0 13 3 14 15,0.0,0.01997814034881724,0.0,0,0-13 3-13 3-14 14-15 0-15
96,19,5,0 13 5 6 15,0.017188220056548076,0.1926215103170832,3.485680659747103e-06,0,0-13 5-13 5-6 6-15 0-15
96,20,5,3 4 5 10 11,0.015303034225468082,0.4776931426115475,3.665846647656989e-05,0,3-4 4-5 5-10 10-11 3-11
96,21,5,3 11 4 5 13,0.02531878460740522,0.21535005564571713,8.50338594508611e-06,0,3-11 4-11 4-5 5-13 3-13
96,22,5,3 11 10 5 13,0.02531878460740522,0.34079561788626894,4.608557099098768e-06,0,3-11 10-11 5-10 5-13 3-13
96,23,5,5 6 7 8 10,0.08327628593790548,0.4508624371588388,0.002683014884484001,1,5-6 6-7 7-8 8-10 5-10
96,24,6,0 6 1 14 3 13,0.014235583176356315,0.02181215748465785,8.852764286428667e-11,0,0-6 1-6 1-14 3-14 3-13 0-13
96,25,6,0 6 5 4 3 13,0.015303034225468082,0.1588354735316481,1.762756413467234e-08,0,0-6 5-6 4-5 3-4 3-13 0-13
96,26,6,0 6 15 14 3 13,0.0,0.13693133086600925,0.0,0,0-6 6-15 14-15 3-14 3-13 0-13
96,27,6,0 8 7 6 1 15,0.020159993398007447,0.22849514730327214,2.6734705293702323e-07,0,0-8 7-8 6-7 1-6 1-15 0-15
96,28,6,0 8 7 6 5 13,0.017188220056548076,0.24303437771373596,9.414248229669576e-07,0,0-8 7-8 6-7 5-6 5-13 0-13
96,29,6,0 8 10 5 6 15,0.02414917302686037,0.3012519695251525,5.7933472387464145e-06,0,0-8 8-10 5-10 5-6 6-15 0-15
96,30,6,0 8 10 9 16 15,0.02414917302686037,0.45029463707214473,0.00015885596336281236,0,0-8 8-10 9-10 9-16 15-16 0-15
96,31,6,0 8 10 11 3 13,0.017188220056548076,0.4027010372056881,3.263067447444373e-07,0,0-8 8-10 10-11 3-11 3-13 0-13
96,32,6,0 13 3 14 1 15,0.014235583176356315,0.02640526932917379,2.1706558296304805e-10,0,0-13 3-13 3-14 1-14 1-15 0-15
96,33,6,0 13 5 6 1 15,0.017188220056548076,0.04762771770196602,3.445007039966682e-09,0,0-13 5-13 5-6 1-6 1-15 0-15
96,34,6,1 6 5 4 3 14,0.014235583176356315,0.15601636145785616,8.364297946194582e-09,0,1-6 5-6 4-5 3-4 3-14 1-14
96,35,6,1 6 5 10 9 16,0.020159993398007447,0.2094273015379274,1.6937580459399615e-06,0,1-6 5-6 5-10 9-10 9-16 1-16
96,36,6,1 6 5 13 3 14,0.014235583176356315,0.0419350908534574,1.0515263835040574e-09,0,1-6 5-6 5-13 3-13 3-14 1-14
96,37,6,3 4 5 6 15 14,0.0,0.27113553483920755,0.0,0,3-4 4-5 5-6 6-15 14-15 3-14
96,38,6,3 4 11 10 5 13,0.015303034225468082,0.31424053424959925,3.7671715030432336e-07,0,3-4 4-11 10-11 5-10 5-13 3-13
96,39,6,3 13 5 6 15 14,0.0,0.1570542642348088,0.0,0,3-13 5-13 5-6 6-15 14-15 3-14
96,40,6,5 6 15 16 9 10,0.08327628593790548,0.4586881361340405,0.0012878503240999718,1,5-6 6-15 15-16 9-16 9-10 5-10
97,0,3,0 1 2,0.03163383247881679,0.15151225815973599,0.0005682576159310688,0,0-1 1-2 0-2
97,1,3,0 2 6,0.016161422333840214,0.10047325413644304,0.00012966495295133477,0,0-2 2-6 0-6
97,2,3,0 5 6,0.016161422333840214,0.2827062780112051,0.00027113458042448796,0,0-5 5-6 0-6
97,3,3,1 2 7,0.375,0.5463244194638781,0.14708063049587403,1,1-2 2-7 1-7
97,4,3,2 3 8,0.25872147621628105,0.7959637812414982,0.16277975691252705,1,2-3 3-8 2-8
97,5,3,2 6 7,0.2536245075966721,0.5938984738540741,0.14748729500597324,1,2-6 6-7 2-7
97,6,3,2 7 8,0.25872147621628105,0.8251714219075662,0.18544968864228634,1,2-7 7-8 2-8
97,7,4,0 1 2 6,0.016161422333840214,0.17317221798272586,7.363160223556432e-05,0,0-1 1-2 2-6 0-6
97,8,4,0 1 7 2,0.03163383247881679,0.33587750821771056,0.000594344451094925,0,0-1 1-7 2-7 0-2
97,9,4,0 1 7 6,0.016161422333840214,0.3556307394196453,0.00034367039275321826,0,0-1 1-7 6-7 0-6
97,10,4,0 2 6 5,0.020679287240642275,0.279303937943816,0.00013460102240221296,0,0-2 2-6 5-6 0-5
97,11,4,0 2 7 6,0.016161422333840214,0.39396654219455185,0.00029729991398540727,0,0-2 2-7 6-7 0-6
97,12,4,1 2 6 7,0.2536245075966721,0.4967707752352555,0.04222044802422197,1,1-2 2-6 6-7 1-7
97,13,4,1 2 8 7,0.25872147621628105,0.6702254862753745,0.053087752000012554,1,1-2 2-8 7-8 1-7
97,14,4,2 3 8 7,0.6291698675082138,1.0864906642536578,0.45098442440459563,1,2-3 3-8 7-8 2-7
97,15,4,2 6 7 8,0.2536245075966721,0.7059060270680215,0.05323453478566263,1,2-6 6-7 7-8 2-8
97,16,5,0 1 2 6 5,0.020679287240642275,0.3016969722593677,7.643460099615148e-05,0,0-1 1-2 2-6 5-6 0-5
97,17,5,0 1 2 7 6,0.016161422333840214,0.39342705565995634,0.00016882487143196582,0,0-1 1-2 2-7 6-7 0-6
97,18,5,0 1 7 2 6,0.016161422333840214,0.31633242606450757,7.701178653317835e-05,0,0-1 1-7 2-7 2-6 0-6
97,19,5,0 1 7 6 2,0.03163383247881679,0.338323975084046,0.00017061042586870035,0,0-1 1-7 6-7 2-6 0-2
97,20,5,0 1 7 6 5,0.020679287240642275,0.4476637894089032,0.00035675319491547375,0,0-1 1-7 6-7 5-6 0-5
97,21,5,0 1 7 8 2,0.03163383247881679,0.47708774391614117,0.0002145245823051873,0,0-1 1-7 7-8 2-8 0-2
97,22,5,0 2 1 7 6,0.016161422333840214,0.35625076963140134,8.510655487659592e-05,0,0-2 1-2 1-7 6-7 0-6
97,23,5,0 2 7 6 5,0.020679287240642275,0.4783324316288285,0.00030861749047597105,0,0-2 2-7 6-7 5-6 0-5
97,24,5,0 2 8 7 6,0.016161422333840214,0.5235589710976142,0.00010730837942474772,0,0-2 2-8 7-8 6-7 0-6
97,25,5,1 2 3 8 7,0.375,0.9102700672786861,0.12910104866684782,1,1-2 2-3 3-8 7-8 1-7
97,26,5,2 3 8 7 6,0.2536245075966721,0.9388144999128037,0.12945800127530754,1,2-3 3-8 7-8 6-7 2-6
97,27,6,0 1 2 7 6 5,0.020679287240642275,0.46382187794428614,0.00017525167583405072,0,0-1 1-2 2-7 6-7 5-6 0-5
97,28,6,0 1 2 8 7 6,0.016161422333840214,0.5015106608349409,6.093618769376725e-05,0,0-1 1-2 2-8 7-8 6-7 0-6
97,29,6,0 1 7 2 6 5,0.020679287240642275,0.3995763532814121,7.994346173308103e-05,0,0-1 1-7 2-7 2-6 5-6 0-5
97,30,6,0 1 7 8 2 6,0.016161422333840214,0.4372651361720669,2.7796879920677038e-05,0,0-1 1-7 7-8 2-8 2-6 0-6
97,31,6,0 1 7 8 3 2,0.03163383247881679,0.7093145184787731,0.0005216899849217695,0,0-1 1-7 7-8 3-8 2-3 0-2
97,32,6,0 2 1 7 6 5,0.020679287240642275,0.432841639587157,8.834638072031114e-05,0,0-2 1-2 1-7 6-7 5-6 0-5
97,33,6,0 2 3 8 7 6,0.016161422333840214,0.7480405411300007,0.0002609570718773635,0,0-2 2-3 3-8 7-8 6-7 0-6
97,34,6,0 2 8 7 6 5,0.020679287240642275,0.572265140809001,0.00011139338158952344,0,0-2 2-8 7-8 6-7 5-6 0-5
98,0,3,0 1 2,0.09246150515068052,0.3213187906588025,0.010046635948994374,1,0-1 1-2 0-2
98,1,3,1 3 6,0.0318237007714961,0.26710366745611774,0.00331247395296265,0,1-3 3-6 1-6
98,2,3,3 4 6,0.4221804688852169,0.8388471355518835,0.25092757939497895,1,3-4 4-6 3-6
98,3,4,1 2 4 3,0.15075914201599616,0.3063207440475296,0.0053192356800660185,1,1-2 2-4 3-4 1-3
98,4,4,1 2 4 6,0.0318237007714961,0.5399499610624936,0.002289550605004726,0,1-2 2-4 4-6 1-6
98,5,4,1 2 5 6,0.0318237007714961,0.5620556966489707,0.0003149216658216482,0,1-2 2-5 5-6 1-6
98,6,4,1 3 4 6,0.0318237007714961,0.5322826333707841,0.0023528831014328565,0,1-3 3-4 4-6 1-6
98,7,4,2 4 6 5,0.06563994380839056,1.0107142363177182,0.03132449716040596,1,2-4 4-6 5-6 2-5
98,8,5,0 1 3 4 2,0.09246150515068052,0.37754421282690676,0.002351270440913897,1,0-1 1-3 3-4 2-4 0-2
98,9,5,0 1 6 4 2,0.0318237007714961,0.5644475864388779,0.0010120537957546052,0,0-1 1-6 4-6 2-4 0-2
98,10,5,0 1 6 5 2,0.0318237007714961,0.5821321749080596,0.0001392053386212464,0,0-1 1-6 5-6 2-5 0-2
98,11,5,1 2 4 3 6,0.0318237007714961,0.335268250181125,0.0005745113912161455,0,1-2 2-4 3-4 3-6 1-6
98,12,5,1 2 4 6 3,0.15075914201599616,0.5794926890150671,0.007488612430068516,1,1-2 2-4 4-6 3-6 1-3
98,13,5,1 2 5 6 3,0.06563994380839056,0.5971772774842488,0.0010300389500082748,1,1-2 2-5 5-6 3-6 1-3
98,14,5,2 4 3 6 5,0.06563994380839056,0.7118796703853046,0.00786018024822556,1,2-4 3-4 3-6 5-6 2-5
98,15,6,0 1 3 6 4 2,0.09246150515068052,0.5933169221699585,0.0033102035911411164,1,0-1 1-3 3-6 4-6 2-4 0-2
98,16,6,0 1 3 6 5 2,0.06563994380839056,0.6080540792276098,0.0004553098004701279,1,0-1 1-3 3-6 5-6 2-5 0-2
98,17,6,0 1 6 3 4 2,0.0318237007714961,0.3897965564750067,0.0002539522091862035,0,0-1 1-6 3-6 3-4 2-4 0-2
98,18,6,1 2 5 6 4 3,0.06563994380839056,0.7189509864226711,0.0007316468819700451,1,1-2 2-5 5-6 4-6 3-4 1-3
98,19,6,1 3 4 2 5 6,0.0318237007714961,0.5286645797923348,7.370288002960069e-05,0,1-3 3-4 2-4 2-5 5-6 1-6
