all_edges_selected,same_label_cardinality,edge_selected_json,edge_types_json,edge_perms_json,min_edge_transport,min_edge_source,min_edge_accuracy,min_edge_residual,label_cardinality,AB_selected,AB_type,AB_transport,AB_source,AB_accuracy,AB_s1_residual,AB_s2_residual,BD_selected,BD_type,BD_transport,BD_source,BD_accuracy,BD_s1_residual,BD_s2_residual,AC_selected,AC_type,AC_transport,AC_source,AC_accuracy,AC_s1_residual,AC_s2_residual,CD_selected,CD_type,CD_transport,CD_source,CD_accuracy,CD_s1_residual,CD_s2_residual,path_holonomy_valid,top_json,bottom_json,delta_json,delta_type,delta_order,nontrivial_path_holonomy,gauge_trials,gauge_covariance_success,conjugacy_class_success,generated_group_name,generated_group_order,generated_group_abelian,generated_group_cyclic,generated_group_transitive,group_elements_json,q,kB,kM,kA,w,edge_ensemble,mutation_rate,instance,seed
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1], ""BD"": [0, 1], ""AC"": [0, 1], ""CD"": [0, 1]}",1.0,1.0,1.0,0.5,2,True,identity,1.0,1.0000000000000002,1.0,0.5,0.5,True,identity,1.0,1.0,1.0,0.5,0.5,True,identity,1.0,1.0,1.0,0.5,0.5,True,identity,1.0,1.0,1.0,0.5,0.5,True,"[0, 1]","[0, 1]","[0, 1]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1]]",4,2,2,2,1,block,0.02,49,52384
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": null, ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,0,58035
False,True,"{""AB"": true, ""BD"": false, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""cycle_2"", ""CD"": ""identity""}","{""AB"": [0, 1], ""BD"": null, ""AC"": [1, 0], ""CD"": [0, 1]}",0.0,0.9999999999999998,0.502685546875,0.0,2,True,identity,1.0,1.0,1.0,0.5,0.5,False,nonbijective,0.0,1.0,0.502685546875,0.0,0.5,True,cycle_2,1.0,0.9999999999999998,1.0,0.5,0.5,True,identity,1.0,1.0000000000000002,1.0,0.5,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,1,58036
False,True,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": true}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0], ""AC"": [0], ""CD"": [0, 1]}",0.0,0.0,0.630615234375,0.0,0,False,nonbijective,0.0,0.5710336127630338,0.630615234375,0.0,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,True,identity,1.0,1.0000000000000002,1.0,0.5,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,2,58037
False,True,"{""AB"": false, ""BD"": false, ""AC"": true, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0], ""AC"": [0, 1], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,True,identity,1.0,0.9999999999999999,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,3,58038
False,True,"{""AB"": true, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""nonbijective""}","{""AB"": [0, 1], ""BD"": null, ""AC"": [0], ""CD"": null}",0.0,0.0,0.934326171875,0.0,2,True,identity,1.0,0.9999999999999999,1.0,0.5,0.5,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.7805724002100782,0.8397412846463684,0.934326171875,0.5,0.7924812503605781,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,4,58039
False,True,"{""AB"": true, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""cycle_2"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": [1, 0], ""BD"": [0], ""AC"": null, ""CD"": [0]}",0.0,0.0,0.882080078125,0.0,2,True,cycle_2,1.0,1.0,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.25840253936818214,0.882080078125,0.0,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,5,58040
False,True,"{""AB"": false, ""BD"": false, ""AC"": true, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": null, ""AC"": [0, 1], ""CD"": [0]}",0.0,0.0,1.0,0.0,1,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,identity,1.0,1.0000000000000002,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,6,58041
False,True,"{""AB"": false, ""BD"": true, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0, 1], ""AC"": null, ""CD"": [0]}",0.0,0.0,0.8623046875,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,identity,1.0,0.9999999999999998,1.0,0.5,0.5,False,nonbijective,0.0,0.11254491719908172,0.8623046875,0.0,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,7,58042
False,True,"{""AB"": true, ""BD"": false, ""AC"": false, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": [0, 1], ""BD"": [0], ""AC"": null, ""CD"": [0, 1]}",0.0,0.0,1.0,0.0,2,True,identity,1.0,0.9999999999999999,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,identity,1.0,1.0,1.0,0.5,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,8,58043
False,True,"{""AB"": false, ""BD"": true, ""AC"": false, ""CD"": true}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0, 1], ""AC"": [0], ""CD"": [0, 1]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,identity,1.0,1.0,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,True,identity,1.0,1.0000000000000002,1.0,0.5,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,9,58044
False,True,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": null, ""AC"": [0], ""CD"": [0, 1]}",0.0,0.0,1.0,0.0,1,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,True,identity,1.0,1.0000000000000002,1.0,0.5,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,10,58045
False,True,"{""AB"": false, ""BD"": true, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0, 1], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,1,False,identity,0.0,0.0,1.0,0.0,0.0,True,identity,1.0,1.0,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,11,58046
False,True,"{""AB"": true, ""BD"": false, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1], ""BD"": [0], ""AC"": [0, 1], ""CD"": [0, 1]}",0.0,0.0,1.0,0.0,2,True,identity,1.0,1.0,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,True,identity,1.0,1.0000000000000002,1.0,0.5,0.5,True,identity,1.0,0.9999999999999998,1.0,0.5,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,12,58047
False,True,"{""AB"": true, ""BD"": false, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""cycle_2"", ""CD"": ""cycle_2""}","{""AB"": [0, 1], ""BD"": null, ""AC"": [1, 0], ""CD"": [1, 0]}",0.0,0.0,1.0,0.0,2,True,identity,1.0,1.0,1.0,0.5,0.5,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,cycle_2,1.0,1.0,1.0,0.5,0.5,True,cycle_2,1.0,1.0000000000000002,1.0,0.5,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,13,58048
False,True,"{""AB"": false, ""BD"": true, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""nonbijective""}","{""AB"": [0], ""BD"": [0, 1], ""AC"": null, ""CD"": null}",0.0,0.0,1.0,0.0,1,False,identity,0.0,0.0,1.0,0.0,0.0,True,identity,1.0,1.0,1.0,0.5,0.5,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,14,58049
False,True,"{""AB"": true, ""BD"": true, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1], ""BD"": [0, 1], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,2,True,identity,1.0,1.0,1.0,0.5,0.5,True,identity,1.0,1.0000000000000002,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,15,58050
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""nonbijective""}","{""AB"": null, ""BD"": [0], ""AC"": null, ""CD"": null}",0.0,0.0,0.5498046875,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.7888049900583862,0.5498046875,0.0,0.5,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,16,58051
False,True,"{""AB"": false, ""BD"": false, ""AC"": true, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0, 1], ""CD"": [0]}",0.0,0.0,1.0,0.0,1,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,True,identity,1.0,1.0,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,17,58052
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": null, ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,18,58053
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": null, ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,19,58054
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": null, ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,20,58055
False,True,"{""AB"": false, ""BD"": true, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0, 1], ""AC"": null, ""CD"": [0]}",0.0,0.0,1.0,0.0,1,False,identity,0.0,0.0,1.0,0.0,0.0,True,identity,1.0,1.0,1.0,0.5,0.5,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,21,58056
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": null, ""AC"": null, ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,22,58057
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": null, ""AC"": [0, 1], ""CD"": [0]}",0.0,0.0,0.866455078125,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,nonbijective,0.5575551544671927,0.5575574919198054,0.866455078125,0.5,0.5,False,identity,1.0,0.7851585353758418,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,23,58058
False,True,"{""AB"": false, ""BD"": true, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""nonbijective""}","{""AB"": null, ""BD"": [0, 1], ""AC"": [0], ""CD"": null}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,identity,1.0,1.0,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,24,58059
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": null, ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,25,58060
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,26,58061
False,True,"{""AB"": false, ""BD"": true, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0, 1], ""AC"": null, ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,identity,1.0,1.0,1.0,0.5,0.5,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,27,58062
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""nonbijective""}","{""AB"": [0], ""BD"": null, ""AC"": [0], ""CD"": null}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,28,58063
False,True,"{""AB"": true, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""cycle_2"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [1, 0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,2,True,cycle_2,1.0,0.9999999999999998,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,29,58064
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,30,58065
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,31,58066
False,True,"{""AB"": false, ""BD"": true, ""AC"": true, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""cycle_2"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0, 1], ""AC"": [1, 0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,identity,1.0,1.0,1.0,0.5,0.5,True,cycle_2,1.0,0.9999999999999998,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,32,58067
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": null, ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,33,58068
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""nonbijective""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": null}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,34,58069
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""nonbijective""}","{""AB"": null, ""BD"": [0], ""AC"": [0], ""CD"": null}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,35,58070
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,0.814697265625,0.0,0,False,nonbijective,0.4704947409586588,0.47112000525709286,0.814697265625,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,36,58071
False,True,"{""AB"": true, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,2,True,identity,1.0,0.9999999999999998,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,37,58072
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""nonbijective"", ""AC"": ""nonbijective"", ""CD"": ""nonbijective""}","{""AB"": null, ""BD"": null, ""AC"": null, ""CD"": null}",0.0,0.0,0.622802734375,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,nonbijective,0.0,0.5857582725786977,0.622802734375,0.0,0.5,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,nonbijective,0.06478030171307327,0.15090819730254632,0.968505859375,0.5,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,38,58073
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,39,58074
False,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1], ""BD"": [0, 1], ""AC"": [0, 1], ""CD"": [0]}",0.0,0.0,1.0,0.0,2,True,identity,1.0,1.0,1.0,0.5,0.5,True,identity,1.0,1.0000000000000002,1.0,0.5,0.5,True,identity,1.0,1.0,1.0,0.5,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,40,58075
False,True,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": true}","{""AB"": ""nonbijective"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": null, ""AC"": [0], ""CD"": [0, 1]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,True,identity,1.0,1.0,1.0,0.5,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,41,58076
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""nonbijective""}","{""AB"": null, ""BD"": [0], ""AC"": null, ""CD"": null}",0.0,0.0,0.564453125,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,nonbijective,0.0,0.7959211034070831,0.564453125,0.0,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,block,0.05,42,58077
