q,w,k_total,rule_ensemble,mutation_rate,exact_B_classes,exact_C_classes,exact_Dtop_classes,exact_Dbottom_classes,source_label_classes,source_residual_qcoords,source_liveness,phi_AC_transport,phi_BD_transport,phi_CD_transport,min_edge_transport,min_edge_accuracy,valid_square,phi_AB,phi_BD,phi_AC,phi_CD,top,bottom,delta,top_type,bottom_type,delta_type,nontrivial_path_holonomy,generated_group_name,generated_group_order,generated_group_abelian,generated_group_cyclic,generated_group_transitive,gauge_covariance_success,conjugacy_class_success,seed,instance,initial_mode,n_initial_states
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79052,36,joint_random,4096
4,1,19,block,0.02,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79053,37,joint_random,4096
4,1,19,block,0.02,2,2,1,2,2,0.5,1.0,1.0,0.0,1.0,0.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79054,38,joint_random,4096
4,1,19,block,0.02,1,2,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79055,39,joint_random,4096
4,1,19,block,0.02,2,2,1,2,2,0.5,1.0,1.0,0.0,1.0,0.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79056,40,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[1, 0]","[0, 1]","[1, 0]","[1, 0]",identity,cycle_2,cycle_2,True,C2,2,True,True,True,True,True,79057,41,joint_random,4096
4,1,19,block,0.02,2,1,2,1,2,0.5,1.0,0.0,1.0,0.0,0.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79058,42,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79059,43,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79060,44,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79061,45,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79062,46,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79063,47,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79064,48,joint_random,4096
4,1,19,block,0.02,1,2,1,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79065,49,joint_random,4096
4,1,19,block,0.05,1,2,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82316,0,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82317,1,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[1, 0]","[0, 1]","[1, 0]","[1, 0]",identity,cycle_2,cycle_2,True,C2,2,True,True,True,True,True,82318,2,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82319,3,joint_random,4096
4,1,19,block,0.05,2,1,1,1,2,0.5,1.0,0.0,0.0,0.0,0.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82320,4,joint_random,4096
4,1,19,block,0.05,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82321,5,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82322,6,joint_random,4096
4,1,19,block,0.05,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82323,7,joint_random,4096
4,1,19,block,0.05,1,2,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82324,8,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82325,9,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[1, 0]","[0, 1]","[0, 1]","[1, 0]","[0, 1]","[1, 0]",cycle_2,identity,cycle_2,True,C2,2,True,True,True,True,True,82326,10,joint_random,4096
4,1,19,block,0.05,2,1,3,2,2,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82327,11,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82328,12,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82329,13,joint_random,4096
4,1,19,block,0.05,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82330,14,joint_random,4096
4,1,19,block,0.05,2,2,2,3,2,0.5,1.0,0.3836885465963445,1.0,0.5408520829727553,0.3836885465963445,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82331,15,joint_random,4096
4,1,19,block,0.05,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82332,16,joint_random,4096
4,1,19,block,0.05,2,2,1,2,2,0.5,1.0,1.0,0.0,1.0,0.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82333,17,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[1, 0]","[0, 1]","[1, 0]","[1, 0]",identity,cycle_2,cycle_2,True,C2,2,True,True,True,True,True,82334,18,joint_random,4096
4,1,19,block,0.05,2,1,3,2,2,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82335,19,joint_random,4096
4,1,19,block,0.05,1,2,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82336,20,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[1, 0]","[0, 1]","[1, 0]","[1, 0]","[1, 0]","[0, 1]",cycle_2,cycle_2,identity,False,C2,2,True,True,True,True,True,82337,21,joint_random,4096
4,1,19,block,0.05,1,2,1,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82338,22,joint_random,4096
4,1,19,block,0.05,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82339,23,joint_random,4096
4,1,19,block,0.05,1,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82340,24,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82341,25,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82342,26,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[1, 0]","[0, 1]","[1, 0]","[1, 0]",identity,cycle_2,cycle_2,True,C2,2,True,True,True,True,True,82343,27,joint_random,4096
4,1,19,block,0.05,2,2,2,3,2,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82344,28,joint_random,4096
4,1,19,block,0.05,2,2,2,1,2,0.5,1.0,1.0,1.0,0.0,0.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82345,29,joint_random,4096
4,1,19,block,0.05,1,2,1,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82346,30,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82347,31,joint_random,4096
4,1,19,block,0.05,2,2,2,1,2,0.5,1.0,1.0,1.0,0.0,0.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82348,32,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82349,33,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82350,34,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[1, 0]","[1, 0]","[1, 0]","[1, 0]","[0, 1]","[1, 0]",cycle_2,identity,cycle_2,True,C2,2,True,True,True,True,True,82351,35,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82352,36,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82353,37,joint_random,4096
4,1,19,block,0.05,1,2,1,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82354,38,joint_random,4096
4,1,19,block,0.05,2,2,3,1,2,0.5,1.0,1.0,0.6666666666666666,0.0,0.0,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82355,39,joint_random,4096
4,1,19,block,0.05,2,2,1,2,2,0.5,1.0,1.0,0.0,1.0,0.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82356,40,joint_random,4096
4,1,19,block,0.05,2,2,3,2,2,0.5,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82357,41,joint_random,4096
4,1,19,block,0.05,2,2,2,1,2,0.5,1.0,1.0,1.0,0.0,0.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82358,42,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82359,43,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,82360,44,joint_random,4096
4,1,19,block,0.05,1,2,1,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82361,45,joint_random,4096
4,1,19,block,0.05,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82362,46,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[1, 0]","[0, 1]","[1, 0]","[1, 0]",identity,cycle_2,cycle_2,True,C2,2,True,True,True,True,True,82363,47,joint_random,4096
4,1,19,block,0.05,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[1, 0]","[0, 1]","[0, 1]","[1, 0]","[0, 1]","[1, 0]",cycle_2,identity,cycle_2,True,C2,2,True,True,True,True,True,82364,48,joint_random,4096
4,1,19,block,0.05,1,2,1,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,82365,49,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42813,0,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42814,1,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42815,2,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42816,3,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42817,4,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42818,5,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42819,6,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42820,7,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42821,8,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42822,9,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42823,10,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42824,11,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42825,12,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42826,13,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42827,14,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42828,15,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42829,16,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42830,17,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42831,18,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42832,19,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42833,20,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42834,21,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42835,22,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42836,23,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42837,24,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42838,25,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42839,26,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42840,27,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42841,28,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42842,29,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42843,30,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42844,31,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42845,32,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42846,33,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42847,34,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42848,35,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42849,36,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42850,37,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42851,38,joint_random,4096
4,1,19,canalizing,0.0,2,2,2,2,2,0.5,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,42852,39,joint_random,4096
